GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
619505,0.882831,4.79E-01,0.2512,-0.7074053,-0.1777099,22.1,SNORA21,"small nucleolar RNA, H/ACA box 21"
105371952,0.882831,4.79E-01,0.4345,-0.7083065,-0.3077579,11.85,LOC105371952,uncharacterized LOC105371952
400673,0.882831,4.79E-01,0.148,-0.7081116,-0.1048206,132.07,VMAC,vimentin type intermediate filament associated coiled-coil protein
58525,0.882831,4.78E-01,0.114,-0.7095321,-0.0809127,1001.27,WIZ,WIZ zinc finger
100506012,0.882831,4.79E-01,0.3062,-0.7084192,-0.2169498,31.78,PPP5D1P,"PPP5 tetratricopeptide repeat domain containing 1, pseudogene"
55321,0.882831,4.79E-01,0.4077,0.7084101,0.2888178,20.42,TMEM74B,transmembrane protein 74B
1312,0.882831,4.78E-01,0.5722,-0.7100591,-0.4062766,626.47,COMT,catechol-O-methyltransferase
51233,0.882831,4.79E-01,0.5759,0.708684,0.4081587,14.27,DRICH1,aspartate rich 1
729162,0.882831,4.78E-01,0.8974,0.7089998,0.6362465,465.71,FAM239B,zinc finger protein 839 pseudogene
1968,0.882831,4.79E-01,0.1956,-0.7083636,-0.138583,3045.67,EIF2S3,eukaryotic translation initiation factor 2 subunit gamma
257397,0.882831,4.79E-01,0.109,0.7082176,0.077221,674.07,TAB3,TGF-beta activated kinase 1 (MAP3K7) binding protein 3
369,0.882831,4.78E-01,0.0939,-0.7090163,-0.0665593,441.11,ARAF,"A-Raf proto-oncogene, serine/threonine kinase"
1741,0.882831,4.78E-01,0.2124,0.7087185,0.1505535,944.87,DLG3,discs large MAGUK scaffold protein 3
1288,0.882831,4.78E-01,0.2903,-0.7093763,-0.2059231,1498.98,COL4A6,collagen type IV alpha 6 chain
105375363,0.882965,4.80E-01,0.2984,0.7070423,0.2109841,39.6,LOC105375363,uncharacterized LOC105375363
100507633,0.882965,4.80E-01,0.4668,-0.7069022,-0.3299758,19.18,TNKS2-DT,TNKS2 divergent transcript
6453,0.882965,4.80E-01,0.2495,-0.707025,-0.1763983,8911.91,ITSN1,intersectin 1
83692,0.882965,4.80E-01,0.1159,-0.7068993,-0.0819571,2271.46,CD99L2,CD99 molecule like 2
105374775,0.88303,4.80E-01,0.2645,-0.7063661,-0.1868547,41.84,LOC105374775,uncharacterized LOC105374775
105375124,0.88303,4.80E-01,0.6118,0.7062199,0.432062,40.7,LOC105375124,uncharacterized LOC105375124
9805,0.88303,4.80E-01,0.2353,-0.7062125,-0.1661454,9559.43,SCRN1,secernin 1
168448,0.88303,4.80E-01,0.4334,0.7063604,0.3061558,12.59,CDC14C,cell division cycle 14C
10171,0.88303,4.80E-01,0.111,-0.7063773,-0.078398,236.47,RCL1,RNA terminal phosphate cyclase like 1
441601,0.88303,4.80E-01,0.4822,-0.7061872,-0.3405248,18.86,SEPTIN7P11,septin 7 pseudogene 11
107984390,0.88303,4.80E-01,0.5326,0.706295,0.376173,30.45,LOC107984390,uncharacterized LOC107984390
27034,0.88303,4.80E-01,0.142,0.7063101,0.1002809,587.16,ACAD8,acyl-CoA dehydrogenase family member 8
2781,0.88303,4.80E-01,0.1606,-0.7063789,-0.1134466,1854.24,GNAZ,G protein subunit alpha z
101927345,0.883193,4.80E-01,1.0151,0.7059716,0.7166331,12.98,LOC101927345,putative ankyrin repeat domain-containing protein 20A12
5705,0.883224,4.80E-01,0.0842,0.7058715,0.0594044,505.14,PSMC5,"proteasome 26S subunit, ATPase 5"
23252,0.883422,4.81E-01,0.1627,0.7043808,0.1146041,539.35,OTUD3,OTU deubiquitinase 3
27,0.883422,4.81E-01,0.2273,0.7046689,0.1601795,973.12,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase"
2863,0.883422,4.81E-01,0.6424,0.7053059,0.4530931,630.47,GPR39,G protein-coupled receptor 39
3234,0.883422,4.81E-01,0.9881,-0.7050324,-0.6966746,11.47,HOXD8,homeobox D8
22868,0.883422,4.81E-01,0.1133,-0.7040655,-0.0797408,934.11,FASTKD2,FAST kinase domains 2
91392,0.883422,4.82E-01,0.2391,0.7037091,0.1682745,357.88,ZNF502,zinc finger protein 502
101927296,0.883422,4.81E-01,0.5602,0.7039751,0.3943821,66.82,LOC101927296,uncharacterized LOC101927296
116832,0.883422,4.81E-01,0.3488,-0.7043424,-0.2456638,68.65,RPL39L,ribosomal protein L39 like
10692,0.883422,4.82E-01,0.5017,-0.703661,-0.3530608,24.09,RRH,retinal pigment epithelium-derived rhodopsin homolog
10252,0.883422,4.81E-01,0.3547,-0.7052723,-0.2501333,250.6,SPRY1,sprouty RTK signaling antagonist 1
5734,0.883422,4.81E-01,0.5232,0.7042813,0.3684712,11.06,PTGER4,prostaglandin E receptor 4
101927100,0.883422,4.81E-01,0.3811,0.7048031,0.2685754,16.13,TICAM2-AS1,TICAM2 antisense RNA 1
9533,0.883422,4.81E-01,0.0998,-0.7040001,-0.0702601,367.68,POLR1C,RNA polymerase I and III subunit C
8836,0.883422,4.81E-01,0.1396,-0.7043094,-0.0983125,535.33,GGH,gamma-glutamyl hydrolase
389677,0.883422,4.81E-01,0.0736,-0.7042267,-0.0518377,1574.85,RBM12B,RNA binding motif protein 12B
105375805,0.883422,4.81E-01,0.3901,0.7039476,0.2746338,11.5,LOC105375805,uncharacterized LOC105375805
7185,0.883422,4.80E-01,0.3873,-0.7056021,-0.2732498,14.41,TRAF1,TNF receptor associated factor 1
9099,0.883422,4.81E-01,0.1838,0.7052041,0.1295995,128.12,USP2,ubiquitin specific peptidase 2
2065,0.883422,4.81E-01,0.3573,0.7041997,0.2516342,80.84,ERBB3,erb-b2 receptor tyrosine kinase 3
79676,0.883422,4.82E-01,0.1527,-0.7038206,-0.107439,155.86,OGFOD2,2-oxoglutarate and iron dependent oxygenase domain containing 2
122953,0.883422,4.81E-01,0.1615,-0.7051122,-0.1138684,459.17,JDP2,Jun dimerization protein 2
51496,0.883422,4.81E-01,0.1298,0.7041222,0.0913656,2225.32,CTDSPL2,CTD small phosphatase like 2
5780,0.883422,4.81E-01,0.2443,-0.7052186,-0.1722769,1682.82,PTPN9,protein tyrosine phosphatase non-receptor type 9
55272,0.883422,4.81E-01,0.1087,-0.7047113,-0.0766106,699.72,IMP3,IMP U3 small nucleolar ribonucleoprotein 3
101060389,0.883422,4.81E-01,0.244,0.704801,0.1719617,55.48,TBC1D3D,TBC1 domain family member 3D
10237,0.883422,4.82E-01,0.1473,0.7037567,0.1036589,638.55,SLC35B1,solute carrier family 35 member B1
255783,0.883422,4.81E-01,0.2294,-0.7046183,-0.1616288,135.2,INAFM1,InaF motif containing 1
107985693,0.883422,4.81E-01,0.2728,-0.7046595,-0.1922443,33.56,LOC107985693,
100996442,0.883468,4.82E-01,0.3774,0.7023078,0.2650543,14.99,LOC100996442,WAS protein family homolog 2-like
79753,0.883468,4.82E-01,0.127,-0.7030651,-0.0892892,423.3,SNIP1,Smad nuclear interacting protein 1
101060226,0.883468,4.83E-01,0.1686,-0.7011952,-0.1182077,951.82,NBPF19,NBPF member 19
117145,0.883468,4.82E-01,0.4304,0.7031939,0.3026414,139.01,THEM4,thioesterase superfamily member 4
4953,0.883468,4.83E-01,0.1148,-0.7014188,-0.0805573,4186.5,ODC1,ornithine decarboxylase 1
107985898,0.883468,4.83E-01,0.2987,0.7019106,0.2096659,29.34,LOC107985898,
151531,0.883468,4.83E-01,0.3878,0.7022859,0.2723667,12.6,UPP2,uridine phosphorylase 2
101926913,0.883468,4.82E-01,0.739,0.7024475,0.5190841,11.32,ERICH2-DT,ERICH2 divergent transcript
3373,0.883468,4.83E-01,0.2564,0.7011447,0.1797419,50.86,HYAL1,hyaluronidase 1
105377148,0.883468,4.82E-01,0.5906,0.7031351,0.4152619,16.31,LOC105377148,replaced by ID 8801
23007,0.883468,4.83E-01,0.2756,0.7010768,0.1932355,2385.62,PLCH1,phospholipase C eta 1
105377540,0.883468,4.83E-01,0.2924,0.7015832,0.2051283,33.5,SAP30-DT,SAP30 divergent transcript
23600,0.883468,4.83E-01,0.197,-0.7016735,-0.1382481,192.13,AMACR,alpha-methylacyl-CoA racemase
109729173,0.883468,4.82E-01,0.5932,0.7029387,0.4169943,15.95,TFAP2A-AS2,TFAP2A antisense RNA 2
4736,0.883468,4.83E-01,0.1305,-0.7012112,-0.0914843,4265.86,RPL10A,ribosomal protein L10a
105375489,0.883468,4.83E-01,0.1447,0.7014932,0.1014811,138.28,LOC105375489,uncharacterized LOC105375489
54904,0.883468,4.83E-01,0.1004,0.7013079,0.0703818,3500.96,NSD3,nuclear receptor binding SET domain protein 3
25897,0.883468,4.83E-01,0.1735,-0.7012489,-0.1216898,5067.11,RNF19A,"ring finger protein 19A, RBR E3 ubiquitin protein ligase"
83696,0.883468,4.83E-01,0.1912,0.7016781,0.1341289,475.77,TRAPPC9,trafficking protein particle complex subunit 9
4676,0.883468,4.83E-01,0.1431,0.7020632,0.1004577,2450.72,NAP1L4,nucleosome assembly protein 1 like 4
283212,0.883468,4.82E-01,0.4547,0.702822,0.3195545,33.72,KLHL35,kelch like family member 35
105369435,0.883468,4.83E-01,0.6389,0.7019968,0.4485316,38.68,LOC105369435,uncharacterized LOC105369435
283174,0.883468,4.83E-01,0.4837,0.7019169,0.3395265,297.12,MIR4697HG,replaced by ID 22997
54331,0.883468,4.83E-01,0.1264,-0.701617,-0.0886936,3345.19,GNG2,G protein subunit gamma 2
10668,0.883468,4.82E-01,0.1169,-0.7028513,-0.08215,205.59,CGRRF1,cell growth regulator with ring finger domain 1
57161,0.883468,4.82E-01,0.3703,0.7033006,0.2604358,1769.08,PELI2,pellino E3 ubiquitin protein ligase family member 2
107984638,0.883468,4.83E-01,0.2275,-0.7017354,-0.1596259,139.36,LOC107984638,"arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2"
123720,0.883468,4.82E-01,0.1337,-0.7034033,-0.0940291,246.52,WHAMM,"WASP homolog associated with actin, golgi membranes and microtubules"
353149,0.883468,4.83E-01,0.4801,0.7019529,0.3370159,14.6,TBC1D26,TBC1 domain family member 26
107985044,0.883468,4.83E-01,0.44,0.7012641,0.3085886,9.45,LOC107985044,uncharacterized LOC107985044
494514,0.883468,4.83E-01,0.3104,0.7022022,0.2179394,30.78,TYMSOS,TYMS opposite strand RNA
105372255,0.883468,4.82E-01,0.3664,0.7030301,0.2576059,25.58,LOC105372255,uncharacterized LOC105372255
90625,0.883468,4.82E-01,0.6763,0.7032009,0.4755603,13.69,ERVH48-1,"endogenous retrovirus group 48 member 1, envelope"
410,0.883468,4.83E-01,0.1208,-0.7017182,-0.0847418,307.27,ARSA,arylsulfatase A
23641,0.883468,4.83E-01,0.2749,0.7019345,0.192987,80.7,LDOC1,LDOC1 regulator of NFKB signaling
100506504,0.88357,4.83E-01,0.4521,0.7007591,0.3168039,13.9,PRKCZ-AS1,PRKCZ antisense RNA 1
105378606,0.88357,4.84E-01,0.7526,0.7001794,0.5269824,20.95,LOC105378606,uncharacterized LOC105378606
56998,0.88357,4.84E-01,0.1895,0.7003958,0.132732,1054.87,CTNNBIP1,catenin beta interacting protein 1
149499,0.88357,4.84E-01,0.5828,0.6996574,0.4077732,11.76,LRRC71,leucine rich repeat containing 71
51661,0.88357,4.83E-01,0.1583,0.7007832,0.1109551,155.44,FKBP7,FKBP prolyl isomerase 7
100288831,0.88357,4.84E-01,0.5152,0.6991015,0.360212,18.13,SRGAP3-AS3,SRGAP3 antisense RNA 3
105377113,0.88357,4.84E-01,0.722,0.7001743,0.5055077,12.1,LOC105377113,uncharacterized LOC105377113
105374101,0.88357,4.84E-01,0.3526,0.6995709,0.246667,19.71,LOC105374101,uncharacterized LOC105374101
53343,0.88357,4.84E-01,0.2045,-0.7004322,-0.1432036,328.87,NUDT9,nudix hydrolase 9
54661,0.88357,4.84E-01,0.204,0.6992726,0.142635,108.23,PCDHB17P,protocadherin beta 17 pseudogene
10318,0.88357,4.84E-01,0.172,-0.6998041,-0.120357,824.89,TNIP1,TNFAIP3 interacting protein 1
80758,0.88357,4.84E-01,0.2027,-0.7001803,-0.1418991,360.88,PRR7,"proline rich 7, synaptic"
105374971,0.88357,4.84E-01,0.4873,0.6995812,0.3409147,41.5,LOC105374971,uncharacterized LOC105374971
3013,0.88357,4.84E-01,0.2817,-0.6991637,-0.1969587,1386.09,H2AC7,H2A clustered histone 7
7976,0.88357,4.84E-01,0.1669,-0.7005308,-0.1169159,19798.32,FZD3,frizzled class receptor 3
445571,0.88357,4.84E-01,0.1392,-0.69911,-0.0973506,314.98,ZNG1C,Zn regulated GTPase metalloprotein activator 1C
23412,0.88357,4.84E-01,0.1451,-0.6991285,-0.1014769,186.64,COMMD3,COMM domain containing 3
253430,0.88357,4.84E-01,0.1512,0.7001176,0.1058568,422.53,IPMK,inositol polyphosphate multikinase
1643,0.88357,4.84E-01,0.1813,0.699732,0.1268447,774.67,DDB2,damage specific DNA binding protein 2
283507,0.88357,4.84E-01,0.4378,-0.6991192,-0.3060599,10.55,SUGT1P3,SUGT1 pseudogene 3
64841,0.88357,4.84E-01,0.1306,-0.700385,-0.0914782,364.41,GNPNAT1,glucosamine-phosphate N-acetyltransferase 1
23031,0.88357,4.84E-01,0.1767,0.7000064,0.1237155,210.21,MAST3,microtubule associated serine/threonine kinase 3
57761,0.88357,4.84E-01,0.3854,-0.7000633,-0.2698307,113.87,TRIB3,tribbles pseudokinase 3
1826,0.88357,4.84E-01,0.4564,0.6994643,0.319238,70.3,DSCAM,DS cell adhesion molecule
100874123,0.88357,4.84E-01,0.4028,0.6995943,0.2817643,17.33,ZNRF3-AS1,ZNRF3 antisense RNA 1
2710,0.88357,4.84E-01,0.1697,0.69955,0.1187234,203.22,GK,glycerol kinase
84803,0.883677,4.85E-01,0.5771,-0.6985002,-0.403105,64.57,GPAT3,glycerol-3-phosphate acyltransferase 3
80759,0.883677,4.85E-01,0.3677,0.6987285,0.2569482,44.99,KHDC1,KH domain containing 1
442523,0.883677,4.85E-01,0.4691,0.6985089,0.3276838,15.23,DPY19L2P4,DPY19L2 pseudogene 4
83656,0.883677,4.85E-01,0.6048,0.6989207,0.4226747,13.64,FAM167A-AS1,FAM167A antisense RNA 1
79004,0.883677,4.85E-01,0.1719,0.6986694,0.1201134,1225.55,CUEDC2,CUE domain containing 2
55195,0.883677,4.85E-01,0.4398,0.6988177,0.3073696,42.45,CCDC198,coiled-coil domain containing 198
26520,0.883677,4.85E-01,0.1216,-0.6986282,-0.0849595,136.83,TIMM9,translocase of inner mitochondrial membrane 9
253725,0.883821,4.85E-01,0.1255,-0.698301,-0.0876195,1883.64,WASHC2C,WASH complex subunit 2C
100506495,0.883823,4.85E-01,0.1432,0.6982269,0.1000134,108.8,LIFR-AS1,LIFR antisense RNA 1
80263,0.883849,4.85E-01,0.1846,-0.697729,-0.128832,155.88,TRIM45,tripartite motif containing 45
105372919,0.883849,4.86E-01,0.3796,-0.6974612,-0.2647766,13.14,LOC105372919,replaced by ID 124904599
100507006,0.883849,4.85E-01,0.4119,0.6976346,0.2873311,31.58,LOC100507006,uncharacterized LOC100507006
151790,0.883849,4.86E-01,0.3946,0.6974066,0.2752258,878.21,WDR49,WD repeat domain 49
54753,0.883849,4.85E-01,0.1762,0.6975554,0.1228935,586.2,ZNF853,zinc finger protein 853
389765,0.883849,4.85E-01,0.1725,-0.6976883,-0.1203205,171.18,LOC389765,kinesin family member 27 pseudogene
283335,0.883849,4.85E-01,0.2285,-0.6975681,-0.1593974,32.33,TNS2-AS1,TNS2 antisense RNA 1
2957,0.883849,4.86E-01,0.0988,0.6974548,0.0689416,1753.66,GTF2A1,general transcription factor IIA subunit 1
100861516,0.883849,4.85E-01,0.6495,0.6977812,0.4532108,14.55,RAI1-AS1,RAI1 antisense RNA 1
105372105,0.883849,4.85E-01,0.6353,0.6975333,0.4431268,19.56,LOC105372105,uncharacterized LOC105372105
4539,0.883849,4.86E-01,0.1764,-0.6974349,-0.1230395,574.23,ND4L,NADH dehydrogenase subunit 4L
105374749,0.884046,4.86E-01,0.3619,0.6969641,0.2522226,15.03,C5orf34-AS1,C5orf34 antisense RNA 1
2246,0.884046,4.86E-01,0.4463,0.6968589,0.3109766,653.12,FGF1,fibroblast growth factor 1
79970,0.884046,4.86E-01,0.1378,0.6968993,0.0960158,421.89,ZNF767P,"zinc finger family member 767, pseudogene"
100129213,0.884046,4.86E-01,0.3872,0.6971057,0.2699459,10.27,SLC39A12-AS1,SLC39A12 antisense RNA 1
51013,0.884046,4.86E-01,0.086,-0.6969431,-0.0599675,321.02,EXOSC1,exosome component 1
79585,0.884046,4.86E-01,0.2463,-0.6967995,-0.1715875,214.39,CORO7,coronin 7
105372793,0.884066,4.86E-01,0.4127,0.6967094,0.2875118,15.4,LOC105372793,uncharacterized LOC105372793
1281,0.884083,4.86E-01,1.0926,0.6964741,0.7609455,887.19,COL3A1,collagen type III alpha 1 chain
64393,0.884083,4.86E-01,0.1162,0.6962847,0.0809383,4366.95,ZMAT3,zinc finger matrin-type 3
105377691,0.884083,4.86E-01,0.4671,0.696075,0.3251576,17.95,LOC105377691,uncharacterized LOC105377691
9324,0.884083,4.86E-01,0.1307,-0.6960424,-0.0909852,2061.44,HMGN3,high mobility group nucleosomal binding domain 3
55695,0.884083,4.86E-01,0.1467,-0.6961065,-0.102096,238.98,NSUN5,NOP2/Sun RNA methyltransferase 5
23545,0.884083,4.86E-01,0.0834,-0.696165,-0.0580359,890.75,ATP6V0A2,ATPase H+ transporting V0 subunit a2
2706,0.884083,4.86E-01,0.5262,0.6961133,0.3663065,10.96,GJB2,gap junction protein beta 2
284323,0.884083,4.86E-01,0.1179,-0.69625,-0.08211,474.81,ZNF780A,zinc finger protein 780A
2258,0.884083,4.86E-01,0.157,0.6961688,0.1093093,366.92,FGF13,fibroblast growth factor 13
101927423,0.88425,4.87E-01,0.2074,-0.6957512,-0.144329,38.23,PANO1,proapoptotic nucleolar protein 1
388566,0.88425,4.87E-01,0.1124,-0.6958019,-0.0782296,741.41,ZNF470,zinc finger protein 470
100289019,0.884334,4.87E-01,0.3119,0.6956052,0.2169503,58.2,SLC25A25-AS1,SLC25A25 antisense RNA 1
105376829,0.884462,4.87E-01,0.5051,0.6948946,0.3509833,14.42,LOC105376829,uncharacterized LOC105376829
105374328,0.884462,4.87E-01,0.5537,0.6950495,0.3848583,8.62,LOC105374328,uncharacterized LOC105374328
56888,0.884462,4.87E-01,0.1259,-0.6949943,-0.0875043,1298.48,KCMF1,potassium channel modulatory factor 1
101929003,0.884462,4.87E-01,0.3502,-0.6948325,-0.2433075,15.52,LOC101929003,uncharacterized LOC101929003
6695,0.884462,4.87E-01,0.4174,0.6946287,0.2899525,592.58,SPOCK1,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1"
105377905,0.884462,4.87E-01,0.3919,0.6946969,0.2722844,87.28,LOC105377905,uncharacterized LOC105377905
56903,0.884462,4.87E-01,0.8537,0.6946238,0.5929725,11.49,PAPOLB,poly(A) polymerase beta
55636,0.884462,4.87E-01,0.2333,0.6953211,0.1622036,5274.6,CHD7,chromodomain helicase DNA binding protein 7
79666,0.884462,4.87E-01,0.2423,-0.6953248,-0.1684975,494.43,PLEKHF2,pleckstrin homology and FYVE domain containing 2
57538,0.884462,4.87E-01,0.3605,0.6951552,0.2506047,35.18,ALPK3,alpha kinase 3
1459,0.884462,4.87E-01,0.0967,0.6947987,0.0671586,281.21,CSNK2A2,casein kinase 2 alpha 2
85358,0.884462,4.87E-01,0.3167,0.6946492,0.2199953,187.55,SHANK3,SH3 and multiple ankyrin repeat domains 3
594839,0.884499,4.87E-01,0.243,-0.6945195,-0.1687336,35.98,SNORA33,"small nucleolar RNA, H/ACA box 33"
4033,0.884839,4.88E-01,0.3052,0.6941477,0.2118875,20.27,IRAG2,"inositol 1,4,5-triphosphate receptor associated 2"
401491,0.884907,4.88E-01,0.4077,-0.6940163,-0.2829681,32.97,VLDLR-AS1,VLDLR antisense RNA 1
54897,0.885025,4.88E-01,0.2479,-0.6933523,-0.1718488,200.52,CASZ1,castor zinc finger 1
10120,0.885025,4.89E-01,0.0848,0.6918966,0.0586701,708.49,ACTR1B,actin related protein 1B
92935,0.885025,4.89E-01,0.1677,0.6921574,0.1161086,146.65,MARS2,"methionyl-tRNA synthetase 2, mitochondrial"
51665,0.885025,4.89E-01,0.0977,-0.6926834,-0.0677005,852.74,ASB1,ankyrin repeat and SOCS box containing 1
3700,0.885025,4.89E-01,0.3303,0.6924749,0.2287104,59.63,ITIH4,inter-alpha-trypsin inhibitor heavy chain 4
54931,0.885025,4.88E-01,0.1077,-0.6935751,-0.0747095,596.15,TRMT10C,"tRNA methyltransferase 10C, mitochondrial RNase P subunit"
134353,0.885025,4.88E-01,0.1318,0.6932417,0.0913648,291.81,LSM11,"LSM11, U7 small nuclear RNA associated"
375513,0.885025,4.88E-01,0.2296,0.6938191,0.1593184,179.07,GUSBP4,GUSB pseudogene 4
100133941,0.885025,4.89E-01,0.2343,0.6926298,0.1622814,1578.33,CD24,CD24 molecule
401282,0.885025,4.89E-01,0.3354,-0.6918937,-0.23204,38.62,DKFZp451B082,uncharacterized LOC401282
27434,0.885025,4.89E-01,0.1694,-0.6923676,-0.1172767,222.24,POLM,DNA polymerase mu
6836,0.885025,4.88E-01,0.1148,-0.6933465,-0.0796112,2683.4,SURF4,surfeit 4
4925,0.885025,4.88E-01,0.1093,0.6928837,0.0757589,749.1,NUCB2,nucleobindin 2
11041,0.885025,4.88E-01,0.1818,-0.6936478,-0.126108,1385.13,B4GAT1,"beta-1,4-glucuronyltransferase 1"
85459,0.885025,4.88E-01,0.0941,0.6934213,0.0652228,1347.36,CEP295,centrosomal protein 295
107987373,0.885025,4.88E-01,0.1693,-0.6930652,-0.1173387,320.77,LOC107987373,replaced by ID 6150
53919,0.885025,4.88E-01,0.5682,0.6929404,0.3936975,531.09,SLCO1C1,solute carrier organic anion transporter family member 1C1
55508,0.885025,4.89E-01,0.1461,0.6921695,0.101101,407.83,SLC35E3,solute carrier family 35 member E3
5412,0.885025,4.88E-01,0.2706,0.6933702,0.1876404,3918.96,UBL3,ubiquitin like 3
2098,0.885025,4.88E-01,0.1216,-0.6930419,-0.0842598,966.53,ESD,esterase D
100862704,0.885025,4.89E-01,0.4666,-0.6923051,-0.323059,8.6,RB1-DT,RB1 divergent transcript
102723604,0.885025,4.89E-01,0.7241,0.6918877,0.5010181,10.87,LOC102723604,uncharacterized LOC102723604
9786,0.885025,4.89E-01,0.1203,0.6926372,0.0833047,1006.56,KIAA0586,KIAA0586
9495,0.885025,4.88E-01,0.3293,0.6928059,0.228133,152.26,AKAP5,A-kinase anchoring protein 5
26082,0.885025,4.89E-01,0.5173,0.6919802,0.3579448,99.03,LINC02249,long intergenic non-protein coding RNA 2249
123879,0.885025,4.89E-01,0.1007,-0.6924898,-0.0697134,518.69,DCUN1D3,defective in cullin neddylation 1 domain containing 3
655,0.885025,4.88E-01,0.2668,-0.6929702,-0.1848744,2557.1,BMP7,bone morphogenetic protein 7
7353,0.885025,4.89E-01,0.0872,0.6924511,0.0604056,513.75,UFD1,ubiquitin recognition factor in ER associated degradation 1
177,0.88506,4.89E-01,0.2178,0.6917842,0.1506683,86.19,AGER,advanced glycosylation end-product specific receptor
4582,0.885063,4.89E-01,0.4784,0.6917023,0.3309411,52.01,MUC1,"mucin 1, cell surface associated"
2245,0.885063,4.89E-01,0.1486,-0.6916376,-0.1027643,305.06,FGD1,"FYVE, RhoGEF and PH domain containing 1"
55174,0.885107,4.89E-01,0.1306,-0.6914844,-0.0902901,982.22,INTS10,integrator complex subunit 10
375748,0.885107,4.89E-01,0.1174,0.6914545,0.0811826,1879.25,ERCC6L2,ERCC excision repair 6 like 2
9037,0.88522,4.89E-01,0.2684,0.6912822,0.1855609,4871.79,SEMA5A,semaphorin 5A
85457,0.885236,4.89E-01,0.0661,-0.6911964,-0.045681,765.52,CIPC,CLOCK interacting pacemaker
105371084,0.885324,4.90E-01,0.112,0.6910465,0.0774283,294.07,RSL1D1-DT,RSL1D1 divergent transcript
998,0.885332,4.90E-01,0.1506,-0.6899531,-0.1039026,7571.38,CDC42,cell division cycle 42
165215,0.885332,4.90E-01,0.2455,0.6902391,0.1694767,6919.92,FAM171B,family with sequence similarity 171 member B
112268429,0.885332,4.90E-01,0.4907,0.6907408,0.3389531,13.77,LOC112268429,
114932,0.885332,4.90E-01,0.0895,-0.6902621,-0.0618123,1975.09,MRFAP1L1,Morf4 family associated protein 1 like 1
60684,0.885332,4.91E-01,0.0718,0.6889462,0.0494759,1497.87,TRAPPC11,trafficking protein particle complex subunit 11
100506804,0.885332,4.90E-01,0.2929,0.6903384,0.2021841,23.06,TMEM30A-DT,TMEM30A divergent transcript
10690,0.885332,4.91E-01,0.234,0.6892711,0.1613136,2022.38,FUT9,fucosyltransferase 9
105378116,0.885332,4.90E-01,0.6176,0.6909267,0.4266984,22.29,LOC105378116,uncharacterized LOC105378116
8621,0.885332,4.90E-01,0.1835,-0.6907667,-0.1267583,2192.09,CDK13,cyclin dependent kinase 13
56996,0.885332,4.90E-01,0.149,-0.6897873,-0.102758,378.69,SLC12A9,solute carrier family 12 member 9
10447,0.885332,4.91E-01,0.1065,-0.6892438,-0.0733951,938.84,FAM3C,FAM3 metabolism regulating signaling molecule C
28957,0.885332,4.90E-01,0.1323,-0.6901429,-0.0913354,331.7,MRPS28,mitochondrial ribosomal protein S28
23081,0.885332,4.90E-01,0.1153,0.6898673,0.0795304,644.01,KDM4C,lysine demethylase 4C
441457,0.885332,4.91E-01,0.4856,0.6894374,0.3348012,49.49,NUTM2G,NUT family member 2G
7046,0.885332,4.91E-01,0.1281,0.6894681,0.0883387,2359.92,TGFBR1,transforming growth factor beta receptor 1
5592,0.885332,4.90E-01,0.1764,-0.6904667,-0.1218124,1760.21,PRKG1,protein kinase cGMP-dependent 1
386607,0.885332,4.91E-01,0.0731,0.6890906,0.0503433,789.05,ZFP91-CNTF,ZFP91-CNTF readthrough (NMD candidate)
283130,0.885332,4.91E-01,0.3931,-0.6893474,-0.271006,15.34,SLC25A45,solute carrier family 25 member 45
4978,0.885332,4.91E-01,0.4736,0.6893829,0.3265183,514.2,OPCML,opioid binding protein/cell adhesion molecule like
57103,0.885332,4.91E-01,0.1578,-0.6893589,-0.1087532,951.21,TIGAR,TP53 induced glycolysis regulatory phosphatase
79720,0.885332,4.91E-01,0.2693,0.6893801,0.1856665,918.67,VPS37B,VPS37B subunit of ESCRT-I
3029,0.885332,4.91E-01,0.1357,-0.6891254,-0.0935347,630.44,HAGH,hydroxyacylglutathione hydrolase
2175,0.885332,4.91E-01,0.2353,0.6890299,0.162108,480.98,FANCA,FA complementation group A
9368,0.885332,4.90E-01,0.2237,-0.6896378,-0.1542927,428.65,NHERF1,NHERF family PDZ scaffold protein 1
105372106,0.885332,4.90E-01,0.5456,0.6897237,0.3762983,22.51,LOC105372106,uncharacterized LOC105372106
3276,0.885332,4.90E-01,0.1194,-0.690025,-0.0823573,2552.37,PRMT1,protein arginine methyltransferase 1
8544,0.885332,4.90E-01,0.1877,-0.6904545,-0.1295884,232.62,PIR,pirin
10149,0.885332,4.90E-01,0.4212,-0.6899105,-0.2906178,31.32,ADGRG2,adhesion G protein-coupled receptor G2
139818,0.885332,4.91E-01,0.1598,-0.6889706,-0.1101172,839.25,DOCK11,dedicator of cytokinesis 11
10817,0.885459,4.91E-01,0.1842,0.688762,0.1268432,87.19,FRS3,fibroblast growth factor receptor substrate 3
105378688,0.88546,4.91E-01,0.5458,0.6886225,0.3758386,11.61,LINC02918,long intergenic non-protein coding RNA 2918
440894,0.88546,4.91E-01,0.7813,0.6886166,0.5380162,21.83,LINC01123,long intergenic non-protein coding RNA 1123
