GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
493754,1,0.435451,0.1683,0.7798986,0.1312421,338.56,RABGEF1P1,RABGEF1 pseudogene 1
154881,1,0.432671,0.2864,-0.7846296,-0.2247206,1108.14,KCTD7,potassium channel tetramerization domain containing 7
100996437,1,0.136308,0.3722,-1.4896808,-0.5544273,31.7,LOC100996437,uncharacterized LOC100996437
27342,1,0.310844,0.1373,-1.0134536,-0.1391329,1101.12,RABGEF1,RAB guanine nucleotide exchange factor 1
107986707,1,0.963381,0.5059,0.0459114,0.023227,47.28,LOC107986707,uncharacterized LOC107986707
729156,1,0.959093,0.1538,-0.0512922,-0.007887,117.76,GTF2IRD1P1,GTF2I repeat domain containing 1 pseudogene 1
101929580,1,0.824868,0.5205,0.2212878,0.1151869,19.31,GTF2IP23,general transcription factor IIi pseudogene 23
107983971,1,0.45119,0.4666,-0.7534327,-0.3515501,10.64,LOC107983971,
55069,1,0.571946,0.1175,-0.5651883,-0.0663973,3104.68,TMEM248,transmembrane protein 248
112268006,1,0.76677,0.2615,-0.2966024,-0.0775503,31.41,LOC112268006,
51119,1,0.417431,0.1672,-0.8108861,-0.1355514,2724.88,SBDS,SBDS ribosome maturation factor
55253,1,0.208748,0.1192,-1.2570164,-0.1498601,656.57,TYW1,tRNA-yW synthesizing protein 1 homolog
5382,1,0.817207,0.2094,-0.2311384,-0.0484083,45.72,PMS2P4,"PMS1 homolog 2, mismatch repair system component pseudogene 4"
64940,1,0.702002,0.2404,0.3826199,0.0919975,230.93,STAG3L4,stromal antigen 3-like 4 (pseudogene)
100507468,1,0.3212,0.5777,-0.9919959,-0.5731222,8.47,CT66,cancer/testis associated transcript 66
26053,1,0.629077,0.438,0.483027,0.211574,858.29,AUTS2,activator of transcription and developmental regulator AUTS2
107986709,1,0.996098,0.4188,0.0048908,0.0020483,14.11,LOC107986709,uncharacterized LOC107986709
105375347,1,0.541131,0.5063,0.6111032,0.30939,12.19,LOC105375347,uncharacterized LOC105375347
64409,1,0.693454,0.367,0.3941718,0.1446601,3496.53,GALNT17,polypeptide N-acetylgalactosaminyltransferase 17
441250,1,0.62731,0.2993,-0.4855165,-0.1453312,197.66,TYW1B,tRNA-yW synthesizing protein 1 homolog B
155370,1,0.614495,0.1365,-0.5036677,-0.068753,733.87,SBDSP1,SBDS pseudogene 1
9883,1,0.659156,0.2372,0.4410785,0.1046219,616.07,POM121,POM121 transmembrane nucleoporin
260294,1,0.888111,0.1771,0.1406952,0.0249237,124.58,NSUN5P2,NSUN5 pseudogene 2
378108,1,0.842523,0.2283,0.1986669,0.0453535,247.32,TRIM74,tripartite motif containing 74
100101148,1,0.45812,0.4334,0.7419456,0.3215376,11.27,LOC100101148,FKBP prolyl isomerase 6 pseudogene
442578,1,0.965856,0.2208,0.0428065,0.0094507,80.37,STAG3L3,stromal antigen 3-like 3 (pseudogene)
100101440,1,0.875687,0.2268,-0.156439,-0.0354877,38.84,PMS2P7,"PMS1 homolog 2, mismatch repair system component pseudogene 7"
728524,1,0.828792,0.4198,-0.2162508,-0.0907759,15.14,SPDYE8,speedy/RINGO cell cycle regulator family member E8
100996746,1,0.737377,0.3585,-0.335329,-0.1202097,16.94,SPDYE11,speedy/RINGO cell cycle regulator family member E11
643862,1,0.954805,0.1328,-0.0566738,-0.0075245,134.76,SPDYE10,speedy/RINGO cell cycle regulator family member E10
100093631,1,0.73633,0.1126,0.3367167,0.0379135,5640.56,GTF2IP4,general transcription factor IIi pseudogene 4
55695,1,0.857595,0.1522,-0.1794361,-0.0273022,258.45,NSUN5,NOP2/Sun RNA methyltransferase 5
8468,1,0.553203,0.42,0.5929679,0.249018,10.77,FKBP6,FKBP prolyl isomerase family member 6 (inactive)
8326,1,0.324144,0.3991,0.9859778,0.3935172,31.19,FZD9,frizzled class receptor 9
9031,1,0.44069,0.1173,0.771028,0.09041,4985.18,BAZ1B,bromodomain adjacent to zinc finger domain 1B
9275,1,0.214885,0.1087,1.2402456,0.1347615,742.69,BCL7B,BAF chromatin remodeling complex subunit BCL7B
26608,1,0.763334,0.1213,-0.3011058,-0.0365204,529.35,TBL2,transducin beta like 2
155382,1,0.497422,0.1737,-0.678551,-0.1178772,282.35,VPS37D,VPS37D subunit of ESCRT-I
84277,1,0.795158,0.155,0.2596188,0.0402519,159.98,DNAJC30,DnaJ heat shock protein family (Hsp40) member C30
114049,1,0.473982,0.1111,-0.7160159,-0.0795614,900.66,BUD23,BUD23 rRNA methyltransferase and ribosome maturation factor
6804,1,0.529644,0.18,-0.6285492,-0.1131476,133.94,STX1A,syntaxin 1A
105375350,1,0.609682,0.3899,-0.5105272,-0.1990446,10.67,LOC105375350,uncharacterized LOC105375350
83451,1,0.345032,0.2181,-0.9442691,-0.2059325,228.48,ABHD11,abhydrolase domain containing 11
155368,1,0.200191,0.4108,-1.2810079,-0.5262771,13.83,METTL27,methyltransferase like 27
2006,1,0.532172,0.8195,-0.6246941,-0.5119338,4183.52,ELN,elastin
107986809,1,0.343126,0.7374,-0.9480067,-0.6990845,19.33,ELN-AS1,ELN antisense RNA 1
3984,1,0.68827,0.1155,0.4012034,0.0463319,1038.78,LIMK1,LIM domain kinase 1
7458,1,0.707867,0.1023,-0.3747228,-0.0383257,4658.93,EIF4H,eukaryotic translation initiation factor 4H
7462,1,0.898091,0.4396,0.1280731,0.0562973,18.34,LAT2,linker for activation of T cells family member 2
5982,1,0.302215,0.1554,1.0316953,0.1602891,626.35,RFC2,replication factor C subunit 2
7461,1,0.717759,0.234,-0.3614557,-0.0845868,4869.73,CLIP2,CAP-Gly domain containing linker protein 2
9569,1,0.906463,0.095,-0.1175004,-0.0111653,740.91,GTF2IRD1,GTF2I repeat domain containing 1
2969,1,0.801995,0.0733,0.2507666,0.0183687,8257.77,GTF2I,general transcription factor IIi
101926943,1,0.578637,0.0743,-0.555377,-0.0412441,457.23,GTF2I-AS1,GTF2I antisense RNA 1
84163,1,0.882657,0.1719,0.1476016,0.0253783,468.56,GTF2IRD2,GTF2I repeat domain containing 2
442582,1,0.738548,0.2162,0.3337767,0.0721702,140.82,STAG3L2,stromal antigen 3-like 2 (pseudogene)
5383,1,0.24351,0.1754,-1.1662591,-0.2045087,58.64,PMS2P5,"PMS1 homolog 2, mismatch repair system component pseudogene 5"
729438,1,0.270908,0.2162,1.1009743,0.2379773,3181.81,CASTOR2,cytosolic arginine sensor for mTORC1 subunit 2
107986811,1,0.504151,0.6148,0.6679722,0.4106809,13.82,LOC107986811,
81554,1,0.409783,0.1063,-0.8242762,-0.0876372,914.96,RCC1L,RCC1 like
389524,1,0.833674,0.1465,0.2099923,0.0307687,520.17,GTF2IRD2B,GTF2I repeat domain containing 2B
2970,1,0.68712,0.0945,0.4027672,0.0380729,5631.12,GTF2IP1,general transcription factor IIi pseudogene 1
107986710,1,0.67721,0.1416,0.4162734,0.0589344,145.26,LOC107986710,uncharacterized LOC107986710
105180390,1,0.741203,0.4294,-0.3302606,-0.1418294,12.3,SPDYE13,speedy/RINGO cell cycle regulator family member E13
105180391,1,0.96451,0.4502,0.0444948,0.0200308,10.97,SPDYE15,speedy/RINGO cell cycle regulator family member E15
5380,1,0.781509,0.2718,0.2773532,0.0753798,38.39,PMS2P2,"PMS1 homolog 2, mismatch repair system component pseudogene 2"
54441,1,0.983244,0.2268,-0.0210021,-0.0047638,142.91,STAG3L1,stromal antigen 3-like 1 (pseudogene)
541473,1,0.488558,0.3612,0.6926034,0.2501456,20.56,LOC541473,FKBP prolyl isomerase 6 pseudogene
375593,1,0.905889,0.4194,0.1182255,0.0495791,12.35,TRIM73,tripartite motif containing 73
155400,1,0.649609,0.1685,-0.4543055,-0.0765399,158.31,NSUN5P1,NSUN5 pseudogene 1
100101267,1,0.553001,0.335,0.5932688,0.1987419,375.13,POM121C,POM121 transmembrane nucleoporin C
442590,1,0.99558,0.5275,0.0055395,0.0029223,47.8,SPDYE5,speedy/RINGO cell cycle regulator family member E5
5387,1,0.967993,0.2044,-0.040125,-0.0082032,173.43,PMS2P3,"PMS1 homolog 2, mismatch repair system component pseudogene 3"
3092,1,0.212869,0.2212,1.245715,0.2755328,4268.17,HIP1,huntingtin interacting protein 1
57414,1,0.680618,0.2076,0.4116203,0.0854474,1221.82,RHBDD2,rhomboid domain containing 2
5447,1,0.482715,0.2694,-0.7019419,-0.1891213,1557.84,POR,cytochrome p450 oxidoreductase
677801,1,0.448448,0.3148,-0.7580043,-0.238592,26.73,SNORA14A,"small nucleolar RNA, H/ACA box 14A"
83862,1,0.447961,0.2269,-0.758818,-0.1721815,176.41,TMEM120A,transmembrane protein 120A
51657,1,0.40431,0.371,-0.8339481,-0.3094209,245.09,STYXL1,serine/threonine/tyrosine interacting like 1
4191,1,0.88852,0.0906,0.1401776,0.0126973,1704.04,MDH2,malate dehydrogenase 2
222183,1,0.66494,0.4674,-0.4331027,-0.2024295,115.14,SRRM3,serine/arginine repetitive matrix 3
3315,1,0.232594,0.245,-1.1937023,-0.2924823,1046.43,HSPB1,heat shock protein family B (small) member 1
7532,1,0.789945,0.0965,-0.2663818,-0.0257005,3968.05,YWHAG,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
136853,1,0.081916,0.3049,-1.7396784,-0.5304717,21.31,SSC4D,scavenger receptor cysteine rich family member with 4 domains
7784,1,0.736848,0.422,0.3360299,0.1417999,22.49,ZP3,zona pellucida glycoprotein 3
113878,1,0.442691,0.2833,0.7676567,0.2174578,75.82,DTX2,deltex E3 ubiquitin ligase 2
619190,1,0.492745,0.6005,0.6859497,0.4118873,14.63,FDPSP2,farnesyl diphosphate synthase pseudogene 2
102723555,1,0.870606,0.4965,0.1628887,0.0808711,19.16,SPDYE16,speedy/RINGO cell cycle regulator family member E16
100133091,1,0.96784,0.2948,0.0403181,0.0118864,142.91,LINC03009,long intergenic non-protein coding RNA 3009
22932,1,0.790152,0.3388,0.2661139,0.0901534,140.03,POMZP3,POM121 and ZP3 fusion
105375356,1,0.513681,0.5824,0.6531166,0.3803714,16.53,LOC105375356,
107986712,1,0.587731,0.6294,0.5421266,0.3412053,16.65,LOC107986712,
441263,1,0.80598,0.2018,0.2456156,0.0495772,69.3,DTX2P1-UPK3BP1-PMS2P11,"DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene"
100132832,1,0.409337,0.2305,-0.8250611,-0.1901533,49.37,PMS2P9,"PMS1 homolog 2, mismatch repair system component pseudogene 9"
100505767,1,0.936093,0.463,0.0801819,0.0371262,19.97,SPDYE18,speedy/RINGO cell cycle regulator family member E18
641808,1,0.711933,0.1538,0.3692611,0.0567915,90.26,FAM185BP,"family with sequence similarity 185, member A pseudogene"
57639,1,0.370838,0.3381,-0.894905,-0.3026036,512.99,CCDC146,coiled-coil domain containing 146
10875,1,0.46905,0.4418,0.7240259,0.3198992,28.92,FGL2,fibrinogen like 2
102723791,1,0.92922,0.779,0.0888268,0.0691929,10.71,LOC102723791,uncharacterized LOC102723791
54103,1,0.863251,0.71,-0.1722378,-0.1222933,19.58,GSAP,gamma-secretase activating protein
5782,1,0.285446,0.1027,-1.0681647,-0.1096557,1067.14,PTPN12,protein tyrosine phosphatase non-receptor type 12
105375363,1,0.850184,0.3478,-0.1888834,-0.065703,37.45,LOC105375363,uncharacterized LOC105375363
100505854,1,0.401024,0.1542,0.8397944,0.1294689,184.04,APTR,Alu-mediated CDKN1A/p21 transcriptional regulator
222194,1,0.466337,0.181,0.7284521,0.131858,852.24,RSBN1L,round spermatid basic protein 1 like
85025,1,0.902701,0.2206,-0.1222501,-0.0269726,151.11,TMEM60,transmembrane protein 60
57157,1,0.622069,0.2402,0.4929201,0.1183771,610,PHTF2,putative homeodomain transcription factor 2
9863,1,0.582446,0.3741,0.5498147,0.2056736,834.18,MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2"
100505881,1,0.485894,0.1486,0.6968543,0.1035697,1786.47,MAGI2-AS3,MAGI2 antisense RNA 3
2770,1,0.99299,0.2878,-0.0087864,-0.0025289,664.39,GNAI1,G protein subunit alpha i1
10512,1,0.650132,0.9028,0.4535786,0.4094855,94.64,SEMA3C,semaphorin 3C
3082,1,0.484968,0.5935,0.6983341,0.4144579,243.29,HGF,hepatocyte growth factor
781,1,0.282532,0.2937,-1.0746495,-0.3156141,2138.44,CACNA2D1,calcium voltage-gated channel auxiliary subunit alpha2delta 1
101927356,1,0.98398,0.6148,0.0200791,0.0123439,46.03,CACNA2D1-AS1,CACNA2D1 antisense RNA 1
107986813,1,0.802906,0.5572,-0.2495885,-0.1390698,168.44,LOC107986813,uncharacterized LOC107986813
27445,1,0.972324,0.643,0.0346939,0.0223086,18.58,PCLO,piccolo presynaptic cytomatrix protein
9723,1,0.0927,0.6836,1.6813255,1.1492948,63.75,SEMA3E,semaphorin 3E
105375378,1,0.563444,0.363,-0.5777335,-0.2097447,20.57,LOC105375378,uncharacterized LOC105375378
10371,1,0.689195,1.0502,0.3999479,0.4200345,1450.8,SEMA3A,semaphorin 3A
223117,1,0.242314,0.4481,1.1692233,0.5239737,105.33,SEMA3D,semaphorin 3D
2913,1,0.382117,0.5381,0.8740026,0.4702782,157.19,GRM3,glutamate metabotropic receptor 3
105375382,1,0.792439,0.5845,0.2631451,0.1537959,34.65,LOC105375382,uncharacterized LOC105375382
112268007,1,0.664463,0.3993,-0.433759,-0.1732103,34.78,GRM3-AS1,GRM3 antisense RNA 1
222223,1,0.355873,0.2927,-0.9232577,-0.2702085,702.72,ELAPOR2,endosome-lysosome associated apoptosis and autophagy regulator family member 2
101927420,1,0.230491,0.3295,1.1990956,0.3951538,17.45,DMTF1-AS1,DMTF1 antisense RNA 1
9988,1,0.638381,0.1249,0.4699636,0.0586785,3061.22,DMTF1,cyclin D binding myb like transcription factor 1
79161,1,0.806695,0.331,0.2446915,0.081005,89.48,TMEM243,transmembrane protein 243
105375384,1,0.771995,0.3727,-0.2897657,-0.1079877,49.93,LOC105375384,uncharacterized LOC105375384
11257,1,0.379294,0.2744,-0.8791983,-0.2412165,136.24,TP53TG1,TP53 target 1
54677,1,0.631079,0.1565,0.4802087,0.0751444,367.53,CROT,carnitine O-octanoyltransferase
5244,1,0.275115,0.5002,1.0913579,0.5458987,68.58,ABCB4,ATP binding cassette subfamily B member 4
5243,1,0.089274,0.8423,1.6992405,1.4312484,61.31,ABCB1,ATP binding cassette subfamily B member 1
154661,1,0.330116,0.5538,0.9738793,0.5393598,24.35,RUNDC3B,RUN domain containing 3B
55972,1,0.335062,0.1954,0.9639669,0.1883228,294.8,SLC25A40,solute carrier family 25 member 40
10926,1,0.27915,0.3725,1.0822308,0.4031088,734.59,DBF4,DBF4 zinc finger
53616,1,0.952501,0.1268,-0.0595661,-0.0075551,959,ADAM22,ADAM metallopeptidase domain 22
6717,1,0.409231,0.1868,0.8252469,0.1541536,2178.96,SRI,sorcin
102723885,1,0.732781,0.1825,0.3414279,0.062295,180.2,SRI-AS1,SRI antisense RNA 1
79689,1,0.49955,0.4491,0.6751983,0.3032298,22.79,STEAP4,STEAP4 metalloreductase
442523,1,0.390393,0.5428,0.8589057,0.4662122,16.83,DPY19L2P4,DPY19L2 pseudogene 4
261729,1,0.149716,0.5163,1.4405361,0.7436914,20.31,STEAP2,STEAP2 metalloreductase
79846,1,0.82176,0.2034,-0.2252813,-0.045819,156.74,CFAP69,cilia and flagella associated protein 69
85865,1,0.466433,0.1642,-0.7282951,-0.1196201,758.55,GTPBP10,GTP binding protein 10
112267985,1,0.724615,0.2793,0.3522981,0.0984069,21.79,LOC112267985,
9069,1,0.33472,0.1836,-0.9646505,-0.1771223,568.47,CLDN12,claudin 12
5218,1,0.135325,0.2565,-1.4934282,-0.3830521,3986.09,CDK14,cyclin dependent kinase 14
8321,1,0.534544,0.3396,-0.6210845,-0.2109,930.89,FZD1,frizzled class receptor 1
7978,1,0.257231,0.173,-1.1329592,-0.1960389,508.54,MTERF1,mitochondrial transcription termination factor 1
10142,1,0.870426,0.1319,0.1631169,0.0215093,4927.03,AKAP9,A-kinase anchoring protein 9
1595,1,0.372317,0.1521,-0.8921416,-0.1356514,6599.92,CYP51A1,cytochrome P450 family 51 subfamily A member 1
613126,1,0.611774,0.4253,-0.5075429,-0.2158341,13.57,CYP51A1-AS1,CYP51A1 antisense RNA 1
889,1,0.753761,0.1048,-0.3136845,-0.0328832,1328.86,KRIT1,KRIT1 ankyrin repeat containing
54467,1,0.424524,0.1516,-0.7985978,-0.1210287,3373.04,ANKIB1,ankyrin repeat and IBR domain containing 1
57798,1,0.878691,0.0858,0.1526293,0.0130895,1211.29,GATAD1,GATA zinc finger domain containing 1
30816,1,0.812021,0.6252,-0.2378198,-0.1486797,19.69,ERVW-1,"endogenous retrovirus group W member 1, envelope"
5189,1,0.475877,0.1117,0.7129495,0.0796075,786.92,PEX1,peroxisomal biogenesis factor 1
84060,1,0.580317,0.1906,-0.5529212,-0.1053773,442.1,RBM48,RNA binding motif protein 48
257415,1,0.629361,0.1188,-0.4826264,-0.0573577,736.82,FAM133B,family with sequence similarity 133 member B
1021,1,0.41312,0.3686,0.8184163,0.3017033,6410.3,CDK6,cyclin dependent kinase 6
112268009,1,0.836214,0.7193,0.2067389,0.148711,129.2,LOC112268009,uncharacterized LOC112268009
101927497,1,0.563637,0.4818,0.5774482,0.278231,22.59,CDK6-AS1,CDK6 antisense RNA 1
54809,1,0.942606,0.2017,0.071995,0.0145221,465.92,SAMD9,sterile alpha motif domain containing 9
219285,1,0.615926,0.3475,-0.5016328,-0.1743216,572.36,SAMD9L,sterile alpha motif domain containing 9 like
55610,1,0.302788,0.145,-1.0304726,-0.1494069,1155.33,VPS50,VPS50 subunit of EARP/GARPII complex
7980,1,0.775823,0.6897,0.2847664,0.196408,19.73,TFPI2,tissue factor pathway inhibitor 2
2791,1,0.655642,0.4355,0.4459375,0.1942114,160.86,GNG11,G protein subunit gamma 11
10282,1,0.826249,0.2473,-0.2195143,-0.0542946,285.98,BET1,Bet1 golgi vesicular membrane trafficking protein
107986820,1,0.289858,0.5225,1.0584338,0.5530436,11.2,LOC107986820,uncharacterized LOC107986820
112267858,1,0.656171,0.6634,0.445206,0.2953286,28.97,LOC112267858,uncharacterized LOC112267858
107986821,1,0.838847,0.9411,0.2033681,0.1913911,17.59,LOC107986821,uncharacterized LOC107986821
101927525,1,0.88529,0.7477,0.1442665,0.1078668,12.6,COL1A2-AS1,COL1A2 antisense RNA 1
1278,1,0.017749,1.0557,2.3708233,2.5029257,1972.24,COL1A2,collagen type I alpha 2 chain
105375404,1,0.790517,0.4715,0.2656391,0.1252447,33.92,LOC105375404,uncharacterized LOC105375404
64921,1,0.689954,0.1529,0.3989178,0.0610105,1003.63,CASD1,CAS1 domain containing 1
8910,1,0.702177,0.0822,-0.3823832,-0.0314234,869.23,SGCE,sarcoglycan epsilon
23089,1,0.327497,0.3827,0.9791673,0.3746815,12654.51,PEG10,paternally expressed 10
55607,1,0.55041,0.172,0.5971463,0.1027209,1507.41,PPP1R9A,protein phosphatase 1 regulatory subunit 9A
105375405,1,0.614977,0.5295,-0.502982,-0.2663297,12.19,PPP1R9A-AS1,PPP1R9A antisense RNA 1
5445,1,0.438273,0.1737,-0.7751127,-0.1346408,3534.32,PON2,paraoxonase 2
5166,1,0.21368,0.421,-1.2435106,-0.5235639,66.34,PDK4,pyruvate dehydrogenase kinase 4
1780,1,0.212438,0.5825,1.2468884,0.7263404,91.27,DYNC1I1,dynein cytoplasmic 1 intermediate chain 1
10165,1,0.781683,0.178,0.2771265,0.0493231,652.65,SLC25A13,solute carrier family 25 member 13
7979,1,0.219858,0.1236,1.2269071,0.1516004,542.98,SEM1,SEM1 26S proteasome subunit
285987,1,0.209083,0.8687,1.25609,1.0911912,2988.71,DLX6-AS1,DLX6 antisense RNA 1
1750,1,0.141034,0.724,1.4719501,1.0656533,393.4,DLX6,distal-less homeobox 6
1749,1,0.164415,0.6901,1.3903736,0.9595366,490.76,DLX5,distal-less homeobox 5
57001,1,0.347897,0.2012,-0.9386757,-0.1888995,310.58,SDHAF3,succinate dehydrogenase complex assembly factor 3
440,1,0.407111,0.1751,0.8289881,0.1451659,181.36,ASNS,asparagine synthetase (glutamine-hydrolyzing)
107986827,1,0.405668,0.1702,0.8315415,0.141545,200.12,CZ1P-ASNS,CZ1P-ASNS readthrough
389538,1,0.712515,0.256,0.3684808,0.0943462,96.35,CCZ1P-OR7E38P,CCZ1P-OR7E38P readthrough
22853,1,0.326181,0.1049,0.981836,0.1030419,1331.11,LMTK2,lemur tyrosine kinase 2
25851,1,0.961023,0.1718,0.0488702,0.0083948,1269.09,TECPR1,tectonin beta-propeller repeat containing 1
25798,1,0.405367,0.1072,0.8320737,0.0892081,287.93,BRI3,brain protein I3
55971,1,0.462319,0.4123,0.7350332,0.303021,36.51,BAIAP2L1,BAR/IMD domain containing adaptor protein 2 like 1
4885,1,0.673129,0.9049,0.4218577,0.3817478,676.18,NPTX2,neuronal pentraxin 2
222865,1,0.549555,0.698,0.5984276,0.417689,32.85,TMEM130,transmembrane protein 130
8295,1,0.615518,0.2136,0.5022123,0.1072839,2462.45,TRRAP,transformation/transcription domain associated protein
100500819,1,0.517663,0.2441,-0.6469522,-0.1579185,78.14,MIR3609,microRNA 3609
106633801,1,0.766399,0.2031,-0.2970884,-0.0603308,306.71,SCARNA28,small Cajal body-specific RNA 28
101927550,1,0.548848,0.2258,0.5994877,0.1353811,119.08,LOC101927550,uncharacterized LOC101927550
57154,1,0.415469,0.1023,0.8143071,0.0833392,746.81,SMURF1,SMAD specific E3 ubiquitin protein ligase 1
10552,1,0.698128,0.1237,-0.3878481,-0.0479743,1663.93,ARPC1A,actin related protein 2/3 complex subunit 1A
10095,1,0.576294,0.2036,-0.5588056,-0.1137503,226.43,ARPC1B,actin related protein 2/3 complex subunit 1B
11333,1,0.528422,0.1297,-0.6304174,-0.0817603,2408.47,PDAP1,PDGFA associated protein 1
8896,1,0.456398,0.1221,-0.7447903,-0.0909033,1344.31,BUD31,BUD31 homolog
113219453,1,0.576874,0.211,-0.5579568,-0.1177317,92.54,MIR12119,microRNA 12119
100526740,1,0.325788,0.1226,-0.9826342,-0.1204533,1237.56,ATP5MF-PTCD1,ATP5MF-PTCD1 readthrough
26024,1,0.627951,0.1048,-0.4846134,-0.0508086,565.41,PTCD1,pentatricopeptide repeat domain 1
10898,1,0.902216,0.1212,0.122863,0.0148921,769.84,CPSF4,cleavage and polyadenylation specific factor 4
9551,1,0.220578,0.1715,-1.2249924,-0.210134,1829.77,ATP5MF,ATP synthase membrane subunit f
285989,1,0.879284,0.3309,0.1518775,0.0502512,275,ZNF789,zinc finger protein 789
84124,1,0.421506,0.1331,-0.8038121,-0.1070014,381.8,ZNF394,zinc finger protein 394
23660,1,0.225634,0.1002,-1.2116818,-0.1214078,990.51,ZKSCAN5,zinc finger with KRAB and SCAN domains 5
221786,1,0.5736,0.1376,-0.5627574,-0.0774503,374.96,FAM200A,family with sequence similarity 200 member A
105375422,1,0.322888,0.4509,-0.9885408,-0.4457035,12.03,LOC105375422,uncharacterized LOC105375422
79027,1,0.219546,0.0696,-1.2277351,-0.0854608,960.86,ZNF655,zinc finger protein 655
100289187,1,0.126947,0.0748,-1.5262518,-0.1142151,759.99,TMEM225B,transmembrane protein 225B
221785,1,0.444074,0.0846,-0.7653312,-0.0647357,586.9,ZSCAN25,zinc finger and SCAN domain containing 25
1577,1,0.19448,0.2278,-1.2974409,-0.2956191,130.78,CYP3A5,cytochrome P450 family 3 subfamily A member 5
89122,1,0.86593,0.5859,-0.1688308,-0.0989225,270.1,TRIM4,tripartite motif containing 4
101927610,1,0.894629,0.7089,0.1324486,0.0938914,23.47,LOC101927610,uncharacterized LOC101927610
7586,1,0.790514,0.0447,0.2656432,0.0118762,4551.31,ZKSCAN1,zinc finger with KRAB and SCAN domains 1
7589,1,0.887202,0.0913,-0.1418455,-0.0129563,391.98,ZSCAN21,zinc finger and SCAN domain containing 21
7551,1,0.35304,0.0987,0.9287082,0.0917015,1230.35,ZNF3,zinc finger protein 3
10980,1,0.744733,0.0993,-0.3255924,-0.0323304,559.27,COPS6,COP9 signalosome subunit 6
4176,1,0.110565,0.2707,1.5956602,0.4319558,3137.83,MCM7,minichromosome maintenance complex component 7
9179,1,0.564705,0.1772,-0.5758676,-0.1020429,610.66,AP4M1,adaptor related protein complex 4 subunit mu 1
6878,1,0.759144,0.0955,-0.3066054,-0.0292946,885.62,TAF6,TATA-box binding protein associated factor 6
245812,1,0.178159,0.1995,-1.3464445,-0.2686362,615.61,CNPY4,canopy FGF signaling regulator 4
255374,1,0.57779,0.2046,-0.5566151,-0.1138683,57.48,MBLAC1,metallo-beta-lactamase domain containing 1
389541,1,0.547735,0.2458,-0.6011583,-0.147771,460.2,LAMTOR4,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4"
55262,1,0.896496,0.1524,-0.1300894,-0.0198272,267.08,TRAPPC14,trafficking protein particle complex subunit 14
100616439,1,0.28401,0.3339,-1.0713557,-0.3577314,14.7,MIR4658,microRNA 4658
79690,1,0.083439,0.155,-1.7310702,-0.2683495,350.32,GAL3ST4,galactose-3-O-sulfotransferase 4
221914,1,0.497454,0.2117,0.6785013,0.1436561,760.18,GPC2,glypican 2
10734,1,0.879719,0.3167,0.1513254,0.047931,563.52,STAG3,stromal antigen 3
352954,1,0.701785,0.2584,0.3829124,0.0989582,2102.53,CASTOR3P,"CASTOR family member 3, pseudogene"
79037,1,0.778813,0.3648,0.2808664,0.1024647,248.86,PVRIG,PVR related immunoglobulin domain containing
107986828,1,0.33354,0.2976,0.9670087,0.2877376,94.25,LOC107986828,
105375426,1,0.511367,0.5178,0.6567106,0.3400208,16.92,LOC105375426,uncharacterized LOC105375426
441272,1,0.501543,0.2378,-0.6720634,-0.1597855,67.71,SPDYE3,speedy/RINGO cell cycle regulator family member E3
5379,1,0.641423,0.1338,0.4657098,0.062297,154.48,PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 1"
101752399,1,0.562157,0.1738,-0.5796406,-0.1007182,490.39,STAG3L5P-PVRIG2P-PILRB,STAG3L5P-PVRIG2P-PILRB readthrough
101735302,1,0.823181,0.2391,0.2234557,0.0534318,48.83,STAG3L5P,stromal antigen 3-like 5 pseudogene
101752334,1,0.437158,0.2365,-0.777001,-0.1837918,108.38,PVRIG2P,"PVR related immunoglobulin domain containing 2, pseudogene"
29990,1,0.753454,0.2209,-0.3140889,-0.0693739,136.07,PILRB,paired immunoglobin like type 2 receptor beta
29992,1,0.826171,0.3473,0.2196156,0.0762683,15.89,PILRA,paired immunoglobin like type 2 receptor alpha
55063,1,0.841373,0.1363,-0.2001372,-0.0272703,254.23,ZCWPW1,zinc finger CW-type and PWWP domain containing 1
56257,1,0.32779,0.0938,0.9785756,0.091813,1054.06,MEPCE,methylphosphate capping enzyme
221908,1,0.552015,0.1576,-0.5947431,-0.0937027,165.36,PPP1R35,protein phosphatase 1 regulatory subunit 35
101927632,1,0.630289,0.1776,-0.4813206,-0.0854693,94.12,PPP1R35-AS1,PPP1R35 antisense RNA 1
81628,1,0.775446,0.144,0.2852591,0.0410889,392.45,TSC22D4,TSC22 domain family member 4
222950,1,0.145856,0.1556,-1.4543253,-0.2263573,550.54,NYAP1,neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1
3268,1,0.358591,0.173,-0.9180541,-0.1587876,356.25,AGFG2,ArfGAP with FG repeats 2
100316904,1,0.981326,0.4445,-0.0234065,-0.0104053,13.37,SAP25,Sin3A associated protein 25
4034,1,0.88239,0.1284,0.1479404,0.0189969,231.83,LRCH4,leucine rich repeats and calponin homology domain containing 4
