Term,P-value,Adjusted P-value,Combined Score,Genes
Mitotic DNA Replication Checkpoint Signaling (GO:0033314),0.003384147,0.071584411,53.88035256,ORC1;RAD17;TOPBP1;TICRR
Regulation Of Bile Acid Biosynthetic Process (GO:0070857),0.003384147,0.071584411,53.88035256,STARD4;NR1D1;PROX1;SIRT1
"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",0.003571543,0.075070215,16.34556334,TCERG1;CCNK;MED14;CCNT1;PARP1;MED30;KAT7;EAPP;MED15;ELL2;BRD4
RNA Splicing (GO:0008380),0.003690089,0.077074127,12.98764986,SRPK2;TCERG1;SF3B3;DDX47;USP39;PRPF8;SRRM1;PRPF3;SNRPG;DHX15;SRSF4;PPIG;HNRNPC;PPARGC1A;SF3B1;SMNDC1
Histone Modification (GO:0016570),0.003776774,0.078391664,13.84416516,HDAC1;JADE1;CHD4;SIRT1;AURKC;SUPT3H;AURKB;GATAD2B;MORF4L1;RBBP4;MORF4L2;MIER1;KAT7;BRD8
Negative Regulation Of Cell Cycle Process (GO:0010948),0.003918526,0.080828721,20.21805506,ESPL1;CCP110;NEK2;FOXO4;FBXO5;TERF1;AURKB;E2F8
Centromeric Sister Chromatid Cohesion (GO:0070601),0.004208761,0.085750281,97.10642939,SGO1;BUB1B;BUB1
Negative Regulation Of Heterochromatin Formation (GO:0031452),0.004208761,0.085750281,97.10642939,PHF1;DYRK1A;PHF8
Regulation Of RNA Metabolic Process (GO:0051252),0.004418471,0.089474041,12.71066416,SF3B3;RC3H1;ILDR2;RRP1B;CLK4;SUPT3H;CLK3;PTBP3;CLK1;HNRNPL;PTBP1;ATXN7;PRKRA;HNRNPF;SUPT20H
Positive Regulation Of DNA-templated Transcription (GO:0045893),0.004672058,0.093722862,7.028367,ATF2;TCERG1;CCNK;CCNT1;MAML1;YY1;ELK4;CHCHD2;TBK1;CHEK2;ZXDC;KAT7;SUPT20H;PIM2;NFRKB;PCID2;DYRK1A;RFX3;HCFC1;THAP3;MORF4L1;MORF4L2;PHIP;ATF3;TNKS;CREBL2;FOXO4;ZNF24;PRDM10;HELZ2;MED30;ATXN7;DDRGK1;PCBP1;PPARGC1A;BPTF;ZNF143;DR1;SMAD4;JAG1;POU2F1;ZBTB16;NR1D2;NR1D1;TRERF1;MLLT10;MLXIPL;NR4A1;NR4A3;CAPRIN2;MKRN2;REL;CREBRF;RIGI;ZNF496;HMGB2;CHD4;WASL;LDB2;YBX1;FOXM1;MYSM1;PHF8;MED12;PAGR1;MED14;DBP;ZIC3;GABPA;NCK1;PPP1R12A;PARP1;RIPK2;MSL2;CKAP2;ARNT;PROX1;ARID1A;SIRT1;SUPT3H;MSL1;CCNA2;THRAP3;TRAF6;IRF2;ZNF516;WAC;CREB5;GTF2A1;TMF1;SF3B3;TMPRSS6;HDAC1;PLAG1;SATB2;DOT1L;RBBP4;HSF2;BRD8;SF3B1;E2F8;BRD4;H2AZ1;ATF7IP;TCF7L2;EGF;PCGF5;CNBP;ATAD2;FOXJ3;RRP1B;DEK;GATAD2B;ASXL1;PER1;PRKRA;TCEA1;NAA16;TAF5;LPIN1;PAXBP1;PFKM
Nucleocytoplasmic Transport (GO:0006913),0.004684732,0.093722862,15.90619814,AHCTF1;NUP205;CDKN1B;XPO1;NUP133;NUP210;NUP153;NUP98;RANGAP1;NUP58
Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358),0.004738277,0.094226446,18.80089291,HMBOX1;TNKS2;TNKS;POT1;NEK2;AURKB;MAP3K4;CCT4
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.005022718,0.099288376,8.0427294,ATF2;PHF1;HP1BP3;JADE1;JMJD1C;YBX1;CHEK2;ZNF280C;ZNF724;WWC3;KAT7;ZNF680;RFX3;SUPT3H;HCFC1;THAP1;ZNF90;MTF2;ZNF516;ZNF714;IRF2;ZNF678;ZNF675;ZNF273;PLAG1;BAZ2A;CREBL2;FOXO4;SBNO1;RBBP4;MIER1;MBIP;GPBP1L1;PPARGC1A;BPTF;ATF7IP;ZNF143;DR1;CDK11A;CNBP;NONO;NR1D2;FOXN3;ZBTB11;FOXN2;MLXIPL;ZZZ3;ZNF219;ZNF217;EZH2;ZNF695
mRNA Destabilization (GO:0061157),0.005232081,0.102214214,16.4896202,TRIM71;FXR1;TUT7;ROCK1;CNOT1;TUT4;RC3H1;PUM1;RBM24
Meiotic Sister Chromatid Cohesion (GO:0051177),0.005293841,0.102214214,41.36640868,SGO2;RAD21;BUB1B;SMC1A
Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987),0.005293841,0.102214214,41.36640868,CCNB1;INCENP;BIRC5;CDCA8
Protein Localization To Condensed Chromosome (GO:1903083),0.005293841,0.102214214,41.36640868,CDK1;TTK;BUB3;KNL1
Double-Strand Break Repair Via Homologous Recombination (GO:0000724),0.00550853,0.105744675,11.17677575,WDR48;FANCM;NSMCE2;SMC5;LIG3;CHD4;FANCB;YY1;RAD51AP1;MORF4L1;MMS22L;NIPBL;RNF169;NPC1;RNF138;RAD21;ERCC5
Histone H3 Acetylation (GO:0043966),0.005683259,0.107852024,17.5124849,DR1;SF3B3;ZZZ3;POLE3;MBIP;SUPT20H;TAF5;SUPT3H
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),0.005683259,0.107852024,17.5124849,RAD51AP1;MORF4L1;WDR48;PARP1;MORF4L2;BRD8;FANCB;ARID2
Histone Acetylation (GO:0016573),0.006176177,0.116540248,13.54918395,MORF4L1;DR1;SF3B3;ATXN7;MORF4L2;POLE3;MBIP;SUPT20H;BRD8;TAF5;SUPT3H
Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243),0.006315728,0.118500179,12.21165565,INTS12;TCERG1;CCNK;CCNT1;PARP1;MED15;ELL2;RNF168;MED14;MED30;NELFCD;INTS6;EAPP
Microtubule Nucleation (GO:0007020),0.007106443,0.132587059,20.68373576,NEDD1;TPX2;NDE1;RANBP9;SLAIN2;TUBG1
Dosage Compensation By Inactivation Of X Chromosome (GO:0009048),0.007809487,0.136291827,32.82493151,RBM15;PCGF5;RLIM;CDYL
Methylguanosine-Cap Decapping (GO:0110156),0.007809487,0.136291827,32.82493151,DCP1A;DCP2;PATL1;PNRC2
Mitochondrial Genome Maintenance (GO:0000002),0.007809487,0.136291827,32.82493151,MGME1;OPA1;PARP1;SLC25A36
Protein Localization To Kinetochore (GO:0034501),0.007809487,0.136291827,32.82493151,CDK1;TTK;BUB3;KNL1
Regulation Of Cell Cycle Checkpoint (GO:1901976),0.007809487,0.136291827,32.82493151,BARD1;DEPDC1B;FEM1B;CRY1
"Fatty Acid Elongation, Monounsaturated Fatty Acid (GO:0034625)",0.007929737,0.136291827,57.23840152,ELOVL5;ELOVL6;ELOVL7
"Fatty Acid Elongation, Polyunsaturated Fatty Acid (GO:0034626)",0.007929737,0.136291827,57.23840152,ELOVL5;ELOVL6;ELOVL7
"Fatty Acid Elongation, Saturated Fatty Acid (GO:0019367)",0.007929737,0.136291827,57.23840152,ELOVL5;ELOVL6;ELOVL7
"Fatty Acid Elongation, Unsaturated Fatty Acid (GO:0019368)",0.007929737,0.136291827,57.23840152,ELOVL5;ELOVL6;ELOVL7
Negative Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048387),0.007929737,0.136291827,57.23840152,CYP26C1;CNOT1;EZH2
Transcription-Dependent Tethering Of RNA Polymerase II Gene DNA At Nuclear Periphery (GO:0000972),0.007929737,0.136291827,57.23840152,PCID2;NUP133;NUP98
Regulation Of Translation (GO:0006417),0.008034272,0.136291827,8.478816126,EIF4A2;PIWIL2;TRIM71;CYFIP1;POLDIP3;MSI1;MSI2;YBX1;TYMS;LARP1B;FXR1;ATXN2;RNF139;ALKBH1;IGF2BP2;PAIP2;EIF4B;CSNK2A1;RC3H1;EPRS1;CNOT1;CSDE1;CAPRIN1;SERBP1;EIF1B;LSM14A
DNA Replication Checkpoint Signaling (GO:0000076),0.008043721,0.136291827,23.79790732,ORC1;RAD17;DNA2;TOPBP1;TICRR
Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444),0.008043721,0.136291827,23.79790732,CDC20;BUB1B;BUB3;FBXO5;MAD2L1
Nuclear Envelope Organization (GO:0006998),0.008043721,0.136291827,23.79790732,REEP4;REEP3;NEMP1;TMEM170A;LMNB2
Positive Regulation Of Cell Cycle Phase Transition (GO:1901989),0.008043721,0.136291827,23.79790732,PAGR1;DDRGK1;CUL3;FAM83D;EZH2
Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904356),0.008043721,0.136291827,23.79790732,PARP1;TNKS2;TNKS;POT1;TERF1
Regulation Of Tubulin Deacetylation (GO:0090043),0.008043721,0.136291827,23.79790732,DR1;PRKAA2;ZZZ3;FNTA;MBIP
Organelle Disassembly (GO:1903008),0.008222393,0.138612012,12.94069011,HBS1L;UFL1;PRKAA2;GFM2;DDRGK1;KIF5B;CDK1;ZFAND1;MTIF3;AURKA
Negative Regulation Of DNA Biosynthetic Process (GO:2000279),0.008663436,0.14530945,16.41258947,PIF1;EXOSC10;XRN1;POT1;HNRNPC;TERF1;DCP2
Negative Regulation Of Translation (GO:0017148),0.008737353,0.145812817,9.897619076,TRIM71;CSNK2A1;ROCK1;YBX1;PUM1;TYMS;FXR1;EPRS1;RNF139;CNOT1;CAPRIN1;SERBP1;IGF2BP2;PAIP2;LSM14A;RBM24
Secondary Alcohol Biosynthetic Process (GO:1902653),0.008860932,0.147135772,18.66228293,NSDHL;HMGCS1;INSIG1;MSMO1;HMGCR;FDFT1
Telomere Organization (GO:0032200),0.008962243,0.148077649,11.83111808,YY1;PARP1;PTGES3;DOT1L;POT1;DNA2;TERF1;NFRKB;H3-3A;EZH1;EZH2
RNA Transport (GO:0050658),0.00938651,0.15355961,14.28035826,ATXN2;RBFOX1;PEG10;NUP153;YBX1;NUP98;CKAP5;KPNB1
Histone H4 Acetylation (GO:0043967),0.00938651,0.15355961,14.28035826,MORF4L1;MORF4L2;JADE1;MSL2;KAT7;BRD8;HCFC1;MSL1
Protein Monoubiquitination (GO:0006513),0.009552231,0.155504695,13.06029984,UBE2W;ITCH;UBE2R2;UBE2T;UBE2D3;WAC;MARCHF7;FANCB;RAD18
Histone Lysine Methylation (GO:0034968),0.010358517,0.167807975,15.16234042,PAGR1;MLLT10;BOD1;SUV39H1;DOT1L;KDM6A;HCFC1
Protein Deacetylation (GO:0006476),0.010949855,0.172301501,13.37686665,MORF4L1;RBBP4;HDAC1;MORF4L2;MIER1;CHD4;SIRT1;GATAD2B
Protein Localization To Chromosome (GO:0034502),0.010949855,0.172301501,13.37686665,MMS22L;TNKS2;PARP1;TNKS;BOD1;RAD21;PLK1;CENPA
Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928),0.010999072,0.172301501,26.69325134,DIS3;EXOSC9;CNOT8;DCP2
Positive Regulation Of Neuron Migration (GO:2001224),0.010999072,0.172301501,26.69325134,SRGAP2C;NIPBL;PLAA;KIF20B
pre-miRNA Processing (GO:0031054),0.010999072,0.172301501,26.69325134,LIN28B;TUT7;PRKRA;TUT4
Regulation Of Chromosome Separation (GO:1905818),0.010999072,0.172301501,26.69325134,NCAPG;NCAPD2;SMC4;SMC2
Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048385),0.010999072,0.172301501,26.69325134,ASXL1;CYP26C1;CNOT1;EZH2
Positive Regulation Of DNA Biosynthetic Process (GO:2000573),0.011300621,0.176194195,10.83152676,HMBOX1;POLG2;TNKS2;TNKS;PTGES3;USP1;POT1;NEK2;MAP3K4;AURKB;CCT4
Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),0.01200759,0.186342093,11.15730441,MED12;ZNF451;GTF2A1;MED14;PCID2;MED30;TAF8;TAF5;PPM1D;MED15
Monoubiquitinated Protein Deubiquitination (GO:0035520),0.01228241,0.189720388,14.03492684,SF3B3;ATXN7;USP9X;USP1;SUPT20H;TAF5;SUPT3H
Negative Regulation Of Amide Metabolic Process (GO:0034249),0.012874679,0.192393688,9.154220409,TRIM71;CSNK2A1;ROCK1;YBX1;TYMS;FXR1;RNF139;EPRS1;CNOT1;CAPRIN1;SERBP1;IGF2BP2;PAIP2;LSM14A
N-terminal Peptidyl-Methionine Acetylation (GO:0017196),0.013076283,0.192393688,38.48769345,NAA30;NAA25;NAA16
Deadenylation-Dependent Decapping Of Nuclear-Transcribed mRNA (GO:0000290),0.013076283,0.192393688,38.48769345,DCP1A;DCP2;PATL1
Histone Lysine Demethylation (GO:0070076),0.013076283,0.192393688,38.48769345,KDM3B;JMJD1C;KDM6A
Negative Regulation Of DNA-templated DNA Replication (GO:2000104),0.013076283,0.192393688,38.48769345,GMNN;LIG3;FBXO5
Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425),0.013076283,0.192393688,38.48769345,INCENP;BIRC5;CDCA8
Positive Regulation Of Chromosome Condensation (GO:1905821),0.013076283,0.192393688,38.48769345,NCAPG;SMC4;SMC2
Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423),0.013076283,0.192393688,38.48769345,INCENP;BIRC5;CDCA8
Regulation Of Chromosome Condensation (GO:0060623),0.013076283,0.192393688,38.48769345,NCAPG;SMC4;SMC2
Regulation Of Protein Localization To Cell Cortex (GO:1904776),0.013076283,0.192393688,38.48769345,GPSM2;PLK1;GNAI1
Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571),0.013260349,0.192393688,15.3617196,CDKN1B;CHEK2;CDK2;SDE2;WAC;GTSE1
RNA-templated DNA Biosynthetic Process (GO:0006278),0.013266533,0.192393688,18.27999009,PIF1;RFC1;PTGES3;POT1;TERF1
Positive Regulation Of Histone Methylation (GO:0031062),0.013266533,0.192393688,18.27999009,SMAD4;SUV39H1;BAZ2A;SIRT1;HCFC1
Telomere Maintenance Via Telomerase (GO:0007004),0.013266533,0.192393688,18.27999009,PIF1;RFC1;PTGES3;POT1;TERF1
Negative Regulation Of Gene Expression (GO:0010629),0.013494049,0.19484233,6.539625887,PIWIL2;TRIM71;PRKAA2;HDAC1;PLA2G3;CHD4;YBX1;TYMS;PPM1D;CRKL;AURKA;FXR1;YY1;PTBP1;RNF139;DDRGK1;CPNE1;MAEL;IGF2BP2;PAIP2;CSNK2A1;TIPARP;SORD;ADAM10;PUM1;SIRT1;PTBP3;EPRS1;CNOT1;CAPRIN1;SERBP1;REL;LSM14A;DCP2;HSPA1B;EZH2;HSPA1A;ASB1
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),0.014122564,0.203034789,6.955032834,GOLT1B;PELI2;OTUD7B;INAVA;UFL1;TBK1;MIER1;CPNE1;DHX15;PIM2;ECT2;LURAP1;BRD4;TICAM2;PARP1;RIPK2;RIOK3;TNFRSF10B;TRAF2;NR1D1;SIRT1;PER1;TRAF6;REL;PELI1;TRIM59;BIRC2;LAMTOR5
Regulation Of Interferon-Beta Production (GO:0032648),0.014245606,0.203500966,11.06267095,YY1;MORC3;TBK1;RIPK2;RIOK3;POLR3D;REL;ISG15;RIGI
Negative Regulation Of Cell Cycle (GO:0045786),0.014277544,0.203500966,9.102731546,BARD1;BTG3;CDKN1B;SUV39H1;GMNN;PLK1;IPO7;SIRT1;IPO5;NR4A1;TP53BP2;HECA;MAD2L1
Histone Deubiquitination (GO:0016578),0.014450828,0.204217875,13.01496652,BARD1;DEPDC1B;SF3B3;ATXN7;SUPT20H;TAF5;SUPT3H
Microtubule Polymerization (GO:0046785),0.014450828,0.204217875,13.01496652,NEDD1;TPX2;NDE1;RANBP9;SLAIN2;TUBG1;CKAP5
Mitochondrial Fission (GO:0000266),0.014920579,0.206463508,22.12186003,OPA1;MTFR1;MTFR2;MFF
"Negative Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043518)",0.014920579,0.206463508,22.12186003,PSMD10;DYRK1A;MARCHF7;SIRT1
Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102),0.014920579,0.206463508,22.12186003,PPP1R15B;UFL1;DDRGK1;NCK1
Positive Regulation Of Histone Deacetylation (GO:0031065),0.014920579,0.206463508,22.12186003,NIPBL;SUV39H1;BAZ2A;SIRT1
Regulation Of Cell Fate Commitment (GO:0010453),0.014920579,0.206463508,22.12186003,RBBP4;HDAC1;CHD4;GATAD2B
Regulation Of Multicellular Organismal Development (GO:2000026),0.015177339,0.209144994,10.13387461,YY1;NIPBL;DR1;ZZZ3;RACGAP1;MBIP;CDK1;MYSM1;NFRKB;CCSAP
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),0.015655933,0.214848575,8.782825345,CDKN1B;CDKN2C;UBE2C;CUL3;PLK1;KIF14;ARID1A;AURKA;ANLN;CENPE;CDC23;CDK2;ARID2
Microtubule Polymerization Or Depolymerization (GO:0031109),0.015949912,0.216202685,14.00445486,KIF18A;KIF18B;KIF2A;KIF14;KIF2C;CKAP5
Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443),0.015949912,0.216202685,14.00445486,CDC20;ARRDC4;UBE2C;UBE2S;DCUN1D3;PLK1
Regulation Of Chromatin Organization (GO:1902275),0.015949912,0.216202685,14.00445486,SETD5;MSL2;RLIM;TLK1;HCFC1;MSL1
Protein Dephosphorylation (GO:0006470),0.016112456,0.217518154,7.787256802,PPP1R15B;MTMR2;PPP1R12A;PPTC7;PPP2R2A;PPP4R3A;PPP2R5D;PPM1J;PPP2R5C;PPM1D;PTPRF;MTM1;PPP1CC;DUSP10;PP2D1;PDP2;NCK1
Negative Regulation Of Stem Cell Population Maintenance (GO:1902455),0.016575742,0.221076459,16.18144633,SF3B3;RBBP4;HDAC1;ARID4B;SINHCAF
Regulation Of Meiotic Cell Cycle (GO:0051445),0.016575742,0.221076459,16.18144633,CDC20;CDC23;CDC16;CDC27;ANAPC11
Regulation Of Mitotic Spindle Assembly (GO:1901673),0.016575742,0.221076459,16.18144633,PDCD6IP;PLK1;CEP97;HSPA1B;HSPA1A
Ras Protein Signal Transduction (GO:0007265),0.016714859,0.22204019,7.386189313,CYFIP1;NCKAP1;GPSM2;ROCK1;ARHGAP5;CRKL;CCNA2;GNA13;RASSF1;NRAS;RIT1;RACGAP1;RASGEF1A;ORC3;CDK2;SHOC2;KPNB1;PHACTR4;RALGPS2
Positive Regulation Of Transcription Elongation By RNA Polymerase II (GO:0032968),0.016791273,0.222166606,11.07022113,TCERG1;CCNK;MED14;CCNT1;MED30;EAPP;MED15;ELL2
Regulation Of mRNA Processing (GO:0050684),0.01687897,0.222440715,12.08943624,SRPK2;RBM39;CDK11A;CWC22;SAFB2;QKI;SRRM1
protein-DNA Complex Organization (GO:0071824),0.016977574,0.222855825,9.66486471,ZZZ3;HDAC1;PHF1;SUV39H1;GATAD1;MTF2;HMGB2;HMGN3;SIRT1;EZH2
DNA-templated DNA Replication (GO:0006261),0.017342203,0.226745892,9.119089073,MGME1;ORC6;RFC1;POLG2;RRM2B;ORC1;ORC3;POLE3;TOPBP1;DNA2;POLG
Positive Regulation Of Telomere Maintenance (GO:0032206),0.018201541,0.237048307,9.939022581,YY1;TNKS2;TNKS;POT1;NEK2;TERF1;NFRKB;MAP3K4;AURKB
Regulation Of Double-Strand Break Repair (GO:2000779),0.018713868,0.239014763,8.180818052,DEK;FOXM1;ARID1A;SIRT1;RAD51AP1;MORF4L1;RNF169;PPP4R2;MORF4L2;UBR5;POT1;BRD8;ARID2
Regulation Of Cell Growth (GO:0001558),0.018715367,0.239014763,6.385854263,PSMD10;CDKN1B;DCUN1D3;KIF14;JADE1;CDKN2AIP;SERTAD2;EXOSC9;KAT7;RICTOR;H3-3A;SMAD4;CDK11A;CDKN2C;CSNK2A1;CSNK2A3;ADAM10;OSGIN2;SIRT1;RAB33B;ITCH;ADAM17;CAPRIN2;PPT1;ST20;HSPA1B;HSPA1A
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),0.019064253,0.239014763,8.412016092,PSMD10;FANCI;RIPK2;TRAF6;CUL3;DCUN1D3;CRY1;UBQLN1;XIAP;BIRC2;INAVA;PIAS1
Protein Import Into Nucleus (GO:0006606),0.019064253,0.239014763,8.412016092,NUP133;FAM53C;KPNA6;RGPD5;KPNA4;NUP153;NUP98;KPNA2;TNPO1;IPO7;KPNB1;IPO5
Negative Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034244),0.019621407,0.239014763,18.61191278,RNF168;TCERG1;PARP1;NELFCD
Pancreas Development (GO:0031016),0.019621407,0.239014763,18.61191278,TCF7L2;ZIC3;ILDR2;PROX1
Positive Regulation Of Histone Acetylation (GO:0035066),0.019621407,0.239014763,18.61191278,SMAD4;DEK;PPARGC1A;SF3B1
Regulation Of Cell Fate Specification (GO:0042659),0.019621407,0.239014763,18.61191278,RBBP4;HDAC1;CHD4;GATAD2B
Exonucleolytic Trimming Involved In rRNA Processing (GO:0000459),0.019719977,0.239014763,27.87194587,EXOSC10;ERI2;EXOSC9
"Exonucleolytic Trimming To Generate Mature 3'-End Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)",0.019719977,0.239014763,27.87194587,EXOSC10;ERI2;EXOSC9
Formation Of Translation Preinitiation Complex (GO:0001731),0.019719977,0.239014763,27.87194587,EIF2S3B;EIF2S3;DHX29
Leptin-Mediated Signaling Pathway (GO:0033210),0.019719977,0.239014763,27.87194587,UGCG;LEPR;SIRT1
Modification-Dependent Macromolecule Catabolic Process (GO:0043632),0.019719977,0.239014763,27.87194587,TUT7;TUT4;ISG15
Nucleic Acid Transport (GO:0050657),0.019719977,0.239014763,27.87194587,RBFOX1;YBX1;CKAP5
Positive Regulation Of Centriole Replication (GO:0046601),0.019719977,0.239014763,27.87194587,PLK4;STIL;SASS6
Positive Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265),0.019719977,0.239014763,27.87194587,CPNE1;HSPA1B;HSPA1A
Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047),0.019719977,0.239014763,27.87194587,CCNB1;CDK1;AURKB
Regulation Of Sister Chromatid Cohesion (GO:0007063),0.019719977,0.239014763,27.87194587,ESPL1;RAD21;BUB1
Ubiquitin-Dependent Protein Catabolic Process Via The C-end Degron Rule Pathway (GO:0140627),0.019719977,0.239014763,27.87194587,FEM1B;FEM1C;KLHDC10
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),0.020257165,0.244632895,7.002704508,TRIM71;OPN3;CSNK2A1;YBX1;PROX1;TYMS;SIRT1;FXR1;EPRS1;RNF139;CNOT1;CAPRIN1;C1QTNF12;SERBP1;CRY1;IGF2BP2;PAIP2;LSM14A
Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042),0.020390113,0.245224304,14.40297782,POLQ;PARPBP;KLHL15;FANCB;KMT5A
"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",0.020453819,0.245224304,9.429773265,FXR1;HNRNPL;PTBP1;RBM25;RBFOX1;RBM15;THRAP3;RBM24;RBM11
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),0.022148048,0.264581538,7.21435122,PSMD10;CSNK1A1;USP9X;PLK1;RAD23B;PIAS1;UFL1;XPO1;DDRGK1;RNF19A;CDK2;WAC;ARIH1;HSPA1B;HSPA1A
Establishment Of Mitotic Spindle Orientation (GO:0000132),0.022410795,0.26676075,11.73458106,GPSM2;NDE1;PLK1;CENPA;NDC80;MAD2L1
Protein K63-linked Ubiquitination (GO:0070534),0.022900107,0.271611627,8.95193715,ARRDC4;RNF168;ITCH;UBE2S;TRAF6;UBE2T;PELI1;ZFP91;TRAF2
"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",0.023974587,0.282468305,6.170556534,SRRM2;ZCCHC8;SF3A1;SF3B3;CASC3;CWC27;USP39;PRPF8;SRRM1;PNN;SYF2;PRPF3;HNRNPF;CWC22;SNRPG;DHX15;SNRNP27;SRSF4;HNRNPC;SNRNP200;SF3B1;SNRPA
"mRNA Splicing, Via Spliceosome (GO:0000398)",0.023985565,0.282468305,5.958188257,ZCCHC8;SF3B3;CASC3;CWC27;USP39;PRPF8;PNN;CWC22;DHX15;SF3B1;SRRM2;SRPK2;SF3A1;SRRM1;SYF2;HNRNPF;PRPF3;SDE2;SNRPG;STRAP;SNRNP27;SRSF4;HNRNPC;SNRNP200;SNRPA
Regulation Of Gene Expression (GO:0010468),0.024671302,0.289242924,4.601138118,ATF2;JADE1;JMJD1C;CRKL;YY1;CHEK2;CPNE1;ZNF724;WWC3;KAT7;SUPT20H;ZNF680;RC3H1;RFX3;ADAM10;ZBTB33;THAP1;HCFC1;ZNF90;ZNF714;ZNF678;ANKRA2;ZNF675;TRIM11;ZNF273;PLA2G3;ILDR2;BAZ2A;CREBL2;FOXO4;SBNO1;CALCR;ATXN7;DDRGK1;MIER1;UBR5;MBIP;PPARGC1A;BPTF;SRPK2;ZNF143;DR1;TIPARP;NONO;RDX;NR1D2;FOXN3;ZBTB11;FOXN2;PUM1;CLK4;CLK3;CLK1;HNRNPL;MLXIPL;ZZZ3;HNRNPF;FUBP1;CDK2;REL;EZH2;RIGI;TRIM71;PHF1;HP1BP3;CHD4;YBX1;PTBP1;RO60;ZC3H7A;ZNF280C;KDM6A;MSL2;SORD;PROX1;SIRT1;SUPT3H;MSL1;PTBP3;RNF168;NPC1;IRF2;MTF2;ZNF516;PRKAA2;SF3B3;ROCK1;HDAC1;PLAG1;AURKA;RBBP4;GPBP1L1;IGF2BP2;ATF7IP;CDK11A;EGF;CNBP;RRP1B;PER1;ZNF219;RLIM;ZNF217;HSPA1B;ZNF695;HSPA1A;LAMTOR5
Regulation Of Telomere Capping (GO:1904353),0.024735017,0.289242924,12.88236057,TNKS2;TNKS;NEK2;AURKB;MAP3K4
Activation Of NF-kappaB-inducing Kinase Activity (GO:0007250),0.025138191,0.289874762,15.85265089,TRAF6;TNFRSF10B;ZFP91;TRAF2
miRNA Metabolic Process (GO:0010586),0.025138191,0.289874762,15.85265089,TRIM71;LIN28B;TUT7;TUT4
Negative Regulation Of Telomere Maintenance (GO:0032205),0.025138191,0.289874762,15.85265089,PARP1;TNKS2;TNKS;TERF1
Regulation Of miRNA-mediated Gene Silencing (GO:0060964),0.025138191,0.289874762,15.85265089,TRIM71;FXR1;TIAL1;PUM1
DNA Replication (GO:0006260),0.02551298,0.293178566,7.716857495,RFC1;POLG2;ORC3;CDK2;POLE3;PCLAF;DONSON;CDK1;DNA2;POLG;TICRR
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),0.025669836,0.293963878,6.789710619,ZNF451;SF3B3;HDAC1;UBE2D3;ARID4B;LRP2;SIRT1;ADAM17;RBBP4;PEG10;RBPMS2;STRAP;SINHCAF;SNX6;HSPA1A
Mitotic Nuclear Membrane Organization (GO:0101024),0.02788791,0.30511916,21.17524595,REEP4;REEP3;RCC1
Mitotic Nuclear Membrane Reassembly (GO:0007084),0.02788791,0.30511916,21.17524595,REEP4;REEP3;RCC1
Morphogenesis Of An Epithelial Sheet (GO:0002011),0.02788791,0.30511916,21.17524595,LIN7C;PALS1;PHACTR4
Negative Regulation Of Telomerase Activity (GO:0051974),0.02788791,0.30511916,21.17524595,PIF1;POT1;TERF1
Nuclear mRNA Surveillance (GO:0071028),0.02788791,0.30511916,21.17524595,EXOSC10;XRN1;EXOSC9
Peptidyl-Lysine Acetylation (GO:0018394),0.02788791,0.30511916,21.17524595,ESCO1;KAT7;SIRT1
