GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
105369801,0.96601,5.93E-01,0.3177,-0.534781,-0.1699108,57.94,LOC105369801,uncharacterized LOC105369801
144535,0.96601,5.91E-01,0.3426,-0.536954,-0.1839385,1083.69,CFAP54,cilia and flagella associated protein 54
105370168,0.96601,5.92E-01,0.3665,-0.536401,-0.1965935,46.58,LOC105370168,uncharacterized LOC105370168
23116,0.96601,5.93E-01,0.071,-0.534831,-0.0379572,1527.42,TOGARAM1,TOG array regulator of axonemal microtubules 1
124411,0.96601,5.92E-01,0.1265,0.53541,0.0677472,164.42,KRBOX5,KRAB box domain containing 5
10308,0.96601,5.90E-01,0.1048,0.538135,0.0564003,440,ZNF267,zinc finger protein 267
84342,0.96601,5.93E-01,0.1058,0.534832,0.0565791,977.53,COG8,component of oligomeric golgi complex 8
4166,0.96601,5.92E-01,0.3219,0.535777,0.1724808,2039.2,CHST6,carbohydrate sulfotransferase 6
84081,0.96601,5.91E-01,0.1197,-0.536903,-0.0642553,428.65,NSRP1,nuclear speckle splicing regulatory protein 1
51321,0.96601,5.93E-01,0.0874,0.535168,0.0467519,1471.08,AMZ2,archaelysin family metallopeptidase 2
6666,0.96601,5.93E-01,0.1213,0.535054,0.0648862,1142.39,SOX12,SRY-box transcription factor 12
2797,0.96601,5.91E-01,0.3594,-0.537708,-0.1932653,28.72,GNRH2,gonadotropin releasing hormone 2
286451,0.96601,5.91E-01,0.0991,-0.537544,-0.0532857,1626.04,YIPF6,Yip1 domain family member 6
85012,0.96601,5.91E-01,0.12,0.536775,0.0644363,999.32,TCEAL3,transcription elongation factor A like 3
9459,0.96601,5.92E-01,0.2223,0.535349,0.1190346,3349.58,ARHGEF6,Rac/Cdc42 guanine nucleotide exchange factor 6
139735,0.96601,5.93E-01,1.0871,0.535106,0.5816933,16.96,ZFP92,ZFP92 zinc finger protein
132949,0.96605,5.93E-01,0.09,-0.534676,-0.0481417,754.87,AASDH,aminoadipate-semialdehyde dehydrogenase
4485,0.96615,5.93E-01,0.2554,-0.533963,-0.13638,224.89,MST1,macrophage stimulating 1
677765,0.96615,5.93E-01,0.267,0.534395,0.1427036,21.9,SCARNA18,small Cajal body-specific RNA 18
7422,0.96615,5.93E-01,0.3936,-0.534105,-0.2102255,880.53,VEGFA,vascular endothelial growth factor A
57180,0.96615,5.93E-01,0.2082,0.534078,0.1111992,183.22,ACTR3B,actin related protein 3B
642819,0.96615,5.93E-01,0.2886,-0.534264,-0.1541872,323.08,ZNF487,zinc finger protein 487
283450,0.96615,5.93E-01,0.1909,-0.53419,-0.1019798,2318.62,HECTD4,HECT domain E3 ubiquitin protein ligase 4
56261,0.96615,5.93E-01,0.3281,0.534093,0.1752277,601.97,GPCPD1,glycerophosphocholine phosphodiesterase 1
9584,0.96615,5.93E-01,0.1055,-0.533949,-0.0563557,7422.72,RBM39,RNA binding motif protein 39
757,0.96615,5.93E-01,0.1574,-0.53448,-0.0841259,1112.91,TMEM50B,transmembrane protein 50B
2037,0.96617,5.93E-01,0.1886,0.53386,0.1006976,945.15,EPB41L2,erythrocyte membrane protein band 4.1 like 2
57146,0.96637,5.94E-01,0.29,0.533612,0.1547329,220.38,LDAF1,lipid droplet assembly factor 1
132160,0.96647,5.94E-01,0.2498,0.533387,0.1332441,198.98,PPM1M,"protein phosphatase, Mg2+/Mn2+ dependent 1M"
256355,0.96647,5.94E-01,0.362,-0.533448,-0.1930893,21.53,RPS2P32,ribosomal protein S2 pseudogene 32
107985923,0.96658,5.94E-01,0.2561,-0.533145,-0.1365536,20.86,LOC107985923,uncharacterized LOC107985923
256158,0.96658,5.94E-01,0.6922,0.533198,0.3690773,89.77,HMCN2,hemicentin 2
27185,0.96675,5.94E-01,0.2692,0.532497,0.1433693,138.51,DISC1,DISC1 scaffold protein
80210,0.96675,5.94E-01,0.0917,-0.532356,-0.0488063,982.94,ARMC9,armadillo repeat containing 9
51696,0.96675,5.94E-01,0.1096,0.532819,0.0583766,993.47,HECA,"hdc homolog, cell cycle regulator"
55063,0.96675,5.94E-01,0.1362,0.532834,0.0725861,253.57,ZCWPW1,zinc finger CW-type and PWWP domain containing 1
6821,0.96675,5.94E-01,0.1016,0.53249,0.0541142,1271.23,SUOX,sulfite oxidase
100302182,0.96675,5.94E-01,0.4132,-0.53243,-0.2200026,12.19,MIR1279,microRNA 1279
23214,0.96675,5.94E-01,0.05,0.532525,0.026651,1841.77,XPO6,exportin 6
284306,0.96675,5.94E-01,0.1575,-0.532379,-0.0838366,167.03,ZNF547,zinc finger protein 547
90233,0.96675,5.94E-01,0.1227,-0.532648,-0.0653365,507.75,ZNF551,zinc finger protein 551
1325,0.96676,5.98E-01,0.2629,-0.527603,-0.1387001,27.79,CORT,cortistatin
107984921,0.96676,5.98E-01,0.2298,-0.527025,-0.121102,117.34,LINC01772,long intergenic non-protein coding RNA 1772
27245,0.96676,5.99E-01,0.2329,0.525253,0.1223224,450.67,AHDC1,AT-hook DNA binding motif containing 1
105378668,0.96676,5.97E-01,0.3727,-0.529259,-0.1972594,15.64,MYCL-AS1,MYCL antisense RNA 1
6125,0.96676,5.99E-01,0.1117,0.526236,0.0587578,11296.7,RPL5,ribosomal protein L5
10451,0.96676,5.96E-01,0.4289,-0.529862,-0.2272831,166.14,VAV3,vav guanine nucleotide exchange factor 3
51043,0.96676,5.95E-01,0.1739,0.531683,0.0924491,248.91,ZBTB7B,zinc finger and BTB domain containing 7B
57657,0.96676,6.00E-01,0.241,0.5248,0.1264854,128.4,HCN3,hyperpolarization activated cyclic nucleotide gated potassium channel 3
64218,0.96676,5.96E-01,0.421,-0.530066,-0.2231316,31.17,SEMA4A,semaphorin 4A
79577,0.96676,5.98E-01,0.0572,-0.52755,-0.0301512,1222.69,CDC73,cell division cycle 73
148808,0.96676,5.98E-01,0.281,-0.527226,-0.1481313,45.56,MFSD4A,major facilitator superfamily domain containing 4A
128153,0.96676,5.98E-01,0.2838,-0.527243,-0.1496385,299.06,SPATA17,spermatogenesis associated 17
339535,0.96676,6.00E-01,1.0182,-0.524822,-0.5343791,18.31,LINC01139,long intergenic non-protein coding RNA 1139
7837,0.96676,5.98E-01,0.3734,0.52674,0.1966943,2048.75,PXDN,peroxidasin
90411,0.96676,5.99E-01,0.133,0.52595,0.0699435,2391.2,MCFD2,"multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
494143,0.96676,5.98E-01,0.2732,0.526716,0.1438834,112.5,CHAC2,ChaC glutathione specific gamma-glutamylcyclotransferase 2
105373976,0.96676,5.96E-01,0.3687,-0.530005,-0.1953895,16.77,LOC105373976,
285381,0.96676,5.96E-01,0.1207,-0.52974,-0.0639398,743.99,DPH3,diphthamide biosynthesis 3
10289,0.96676,5.97E-01,0.1579,-0.528577,-0.0834714,205.27,EIF1B,eukaryotic translation initiation factor 1B
51368,0.96676,5.98E-01,0.1322,0.527757,0.0697738,576.8,TEX264,"testis expressed 264, ER-phagy receptor"
9039,0.96676,5.95E-01,0.0874,0.532075,0.0465061,1862.36,UBA3,ubiquitin like modifier activating enzyme 3
9666,0.96676,5.96E-01,0.1658,-0.529829,-0.0878636,1314.88,DZIP3,DAZ interacting zinc finger protein 3
152404,0.96676,6.00E-01,0.1741,-0.524873,-0.0913926,811,IGSF11,immunoglobulin superfamily member 11
100534599,0.96676,5.97E-01,0.0893,-0.528123,-0.0471431,454.83,ISY1-RAB43,ISY1-RAB43 readthrough
9616,0.96676,5.96E-01,0.245,-0.530209,-0.1298923,768.17,RNF7,ring finger protein 7
9987,0.96676,5.98E-01,0.1073,0.526696,0.0565323,9481.29,HNRNPDL,heterogeneous nuclear ribonucleoprotein D like
91351,0.96676,5.95E-01,0.2554,0.531497,0.1357525,260.02,DDX60L,DExD/H-box 60 like
51397,0.96676,5.98E-01,0.1113,0.527307,0.0586848,414.36,COMMD10,COMM domain containing 10
100132062,0.96676,5.95E-01,0.3301,0.531573,0.1754765,39.98,LOC100132062,uncharacterized LOC100132062
54901,0.96676,5.96E-01,0.0917,0.530829,0.0487035,897.83,CDKAL1,CDK5 regulatory subunit associated protein 1 like 1
8361,0.96676,6.00E-01,1.2917,-0.52473,-0.6778069,750.06,H4C6,H4 clustered histone 6
100270746,0.96676,5.99E-01,0.3295,-0.526267,-0.1733912,16.17,LOC100270746,uncharacterized LOC100270746
1460,0.96676,5.96E-01,0.0963,0.530818,0.0511292,1754.44,CSNK2B,casein kinase 2 beta
266727,0.96676,5.99E-01,0.339,0.525143,0.1780118,542.76,MDGA1,MAM domain containing glycosylphosphatidylinositol anchor 1
107986593,0.96676,5.96E-01,0.2755,0.530468,0.1461254,23.38,ZFAND3-DT,ZFAND3 divergent transcript
22858,0.96676,6.00E-01,0.1677,-0.525113,-0.088048,1266.08,CILK1,ciliogenesis associated kinase 1
23595,0.96676,5.99E-01,0.0912,0.526126,0.047973,1003.78,ORC3,origin recognition complex subunit 3
101927365,0.96676,5.97E-01,0.2263,-0.52868,-0.119664,61.35,PNISR-AS1,PNISR antisense RNA 1
57621,0.96676,5.98E-01,0.2163,0.526709,0.1139411,401.91,ZBTB2,zinc finger and BTB domain containing 2
105378083,0.96676,5.95E-01,0.3465,-0.531104,-0.1840475,17.55,TAGAP-AS1,TAGAP antisense RNA 1
9907,0.96676,5.98E-01,0.0967,0.527066,0.0509474,668.53,AP5Z1,adaptor related protein complex 5 subunit zeta 1
105375169,0.96676,5.99E-01,0.3306,-0.525341,-0.1736977,15.9,LOC105375169,uncharacterized LOC105375169
105375183,0.96676,5.95E-01,0.7825,-0.530908,-0.4154229,26.03,LOC105375183,uncharacterized LOC105375183
100271874,0.96676,5.97E-01,0.3397,-0.528221,-0.1794612,28.1,ZNRF2P2,zinc and ring finger 2 pseudogene 2
100505854,0.96676,5.97E-01,0.1407,0.528874,0.0743903,193.71,APTR,Alu-mediated CDKN1A/p21 transcriptional regulator
5445,0.96676,5.97E-01,0.2048,-0.528322,-0.1081881,3638.61,PON2,paraoxonase 2
8822,0.96676,5.98E-01,0.5303,0.52759,0.2797834,42.02,FGF17,fibroblast growth factor 17
56154,0.96676,5.96E-01,0.4625,0.529882,0.2450844,271.93,TEX15,"testis expressed 15, meiosis and synapsis associated"
2339,0.96676,5.98E-01,0.1289,0.527237,0.0679486,774.01,FNTA,"farnesyltransferase, CAAX box, alpha"
101929759,0.96676,5.98E-01,0.4506,-0.52694,-0.2374232,14.4,LOC101929759,replaced by ID 121233925
83482,0.96676,5.96E-01,0.5662,0.530218,0.3001875,18.59,SCRT1,scratch family transcriptional repressor 1
4507,0.96676,5.98E-01,0.1433,0.527639,0.0756196,916.52,MTAP,methylthioadenosine phosphorylase
101929291,0.96676,5.99E-01,0.3521,0.525308,0.1849469,16.91,LOC101929291,uncharacterized LOC101929291
5900,0.96676,5.97E-01,0.1299,0.528527,0.0686696,2032.63,RALGDS,ral guanine nucleotide dissociation stimulator
100129482,0.96676,5.97E-01,0.2313,-0.52889,-0.1223123,2288.89,ZNF37BP,"zinc finger protein 37B, pseudogene"
23555,0.96676,5.98E-01,0.4263,-0.526847,-0.2246003,41.16,TSPAN15,tetraspanin 15
10367,0.96676,5.96E-01,0.1246,0.530845,0.0661654,1286.15,MICU1,mitochondrial calcium uptake 1
51063,0.96676,5.98E-01,0.2617,0.527512,0.1380603,73.07,CALHM2,calcium homeostasis modulator family member 2
399821,0.96676,5.96E-01,0.3188,0.529704,0.1688474,26.21,EDRF1-DT,EDRF1 divergent transcript
8519,0.96676,5.98E-01,0.5365,0.52779,0.2831468,530.8,IFITM1,interferon induced transmembrane protein 1
221120,0.96676,5.95E-01,0.1228,-0.531882,-0.065338,279.32,ALKBH3,"alkB homolog 3, alpha-ketoglutarate dependent dioxygenase"
3995,0.96676,5.96E-01,0.2613,0.530619,0.1386554,530.06,FADS3,fatty acid desaturase 3
53838,0.96676,5.95E-01,0.1154,0.531127,0.0613147,292.85,C11orf24,chromosome 11 open reading frame 24
100287896,0.96676,6.00E-01,0.2064,0.525064,0.1083562,93.72,LIPT2-AS1,LIPT2 antisense RNA 1
219854,0.96676,6.00E-01,0.1396,-0.524747,-0.073244,489.21,TMEM218,transmembrane protein 218
81566,0.96676,5.96E-01,0.0877,-0.530098,-0.0464858,1106.43,CSRNP2,cysteine and serine rich nuclear protein 2
10301,0.96676,5.99E-01,0.1892,-0.525292,-0.099406,274.66,DLEU1,deleted in lymphocytic leukemia 1
9878,0.96676,5.99E-01,0.0796,0.525931,0.0418703,2027.31,TOX4,TOX high mobility group box family member 4
26020,0.96676,5.98E-01,0.1478,0.527043,0.0779218,2129.32,LRP10,LDL receptor related protein 10
23256,0.96676,5.98E-01,0.0599,-0.527081,-0.0315942,1625.19,SCFD1,sec1 family domain containing 1
3091,0.96676,5.98E-01,0.1031,0.527497,0.0544069,5580.94,HIF1A,hypoxia inducible factor 1 subunit alpha
400224,0.96676,5.96E-01,0.6776,-0.530196,-0.3592381,13.51,PLEKHD1,pleckstrin homology and coiled-coil domain containing D1
102725022,0.96676,5.97E-01,0.3507,-0.528981,-0.1854901,17.33,LINC02352,long intergenic non-protein coding RNA 2352
5045,0.96676,5.97E-01,0.0834,0.528244,0.0440722,537.26,FURIN,"furin, paired basic amino acid cleaving enzyme"
51764,0.96676,5.99E-01,0.4471,-0.525538,-0.2349669,11.51,GNG13,G protein subunit gamma 13
342357,0.96676,5.99E-01,0.1029,-0.526442,-0.0541966,772.55,ZKSCAN2,zinc finger with KRAB and SCAN domains 2
4493,0.96676,5.98E-01,0.7229,-0.527913,-0.3816107,56.22,MT1E,metallothionein 1E
3281,0.96676,5.99E-01,0.1095,0.525472,0.0575319,3482.08,HSBP1,heat shock factor binding protein 1
105371414,0.96676,5.96E-01,0.3875,-0.530649,-0.2056007,35.3,LOC105371414,uncharacterized LOC105371414
728392,0.96676,5.99E-01,0.3821,-0.525771,-0.2008962,4020.19,LOC728392,uncharacterized LOC728392
23399,0.96676,5.98E-01,0.1146,-0.527103,-0.0603853,390.39,CTDNEP1,CTD nuclear envelope phosphatase 1
7157,0.96676,5.96E-01,0.1216,0.530567,0.064505,1134.46,TP53,tumor protein p53
105371709,0.96676,5.98E-01,0.1902,0.526821,0.1002036,113.93,LOC105371709,uncharacterized LOC105371709
100616122,0.96676,5.96E-01,0.2428,0.530867,0.1288801,44.88,MIR4523,microRNA 4523
100510707,0.96676,5.96E-01,0.3793,-0.530878,-0.2013716,9.31,TBC1D3JP,"TBC1 domain family member 3J, pseudogene"
109617002,0.96676,5.95E-01,0.3068,-0.531459,-0.1630363,19.21,SNORA21B,"small nucleolar RNA, H/ACA box 21B"
117246,0.96676,5.99E-01,0.1647,-0.525272,-0.0864992,1448.45,FTSJ3,FtsJ RNA 2'-O-methyltransferase 3
439921,0.96676,5.98E-01,0.1204,-0.526749,-0.0634158,1978.69,MXRA7,matrix remodeling associated 7
100129503,0.96676,5.99E-01,0.4111,-0.526478,-0.2164591,34.91,LOC100129503,
27098,0.96676,5.95E-01,0.293,-0.531384,-0.1556951,22.12,CLUL1,clusterin like 1
162681,0.96676,5.96E-01,0.2116,0.530025,0.1121572,356.31,C18orf54,chromosome 18 open reading frame 54
105372141,0.96676,5.97E-01,0.2749,0.529063,0.1454544,49.71,LOC105372141,uncharacterized LOC105372141
23526,0.96676,5.99E-01,0.1787,-0.525336,-0.0939025,197.73,ARHGAP45,Rho GTPase activating protein 45
55723,0.96676,5.95E-01,0.2937,0.531238,0.1560095,238.01,ASF1B,anti-silencing function 1B histone chaperone
126374,0.96676,5.97E-01,0.2577,0.529239,0.1363823,599.77,WTIP,WT1 interacting protein
90522,0.96676,5.97E-01,0.1635,0.528789,0.086464,572.87,YIF1B,"Yip1 interacting factor homolog B, membrane trafficking protein"
2997,0.96676,5.97E-01,0.1497,-0.528937,-0.0791841,858.91,GYS1,glycogen synthase 1
55317,0.96676,5.99E-01,0.1423,0.525488,0.074773,392.52,AP5S1,adaptor related protein complex 5 subunit sigma 1
101929329,0.96676,5.99E-01,0.7471,0.52539,0.3925011,23.04,LAMP5-AS1,LAMP5 antisense RNA 1
100130373,0.96676,5.96E-01,0.7345,-0.529488,-0.3889123,12.57,EPB41L1-AS1,EPB41L1 antisense RNA 1
6615,0.96676,5.99E-01,0.689,-0.526322,-0.3626533,122.72,SNAI1,snail family transcriptional repressor 1
11047,0.96676,6.00E-01,0.1042,-0.524967,-0.0547075,1463,ADRM1,ADRM1 26S proteasome ubiquitin receptor
1827,0.96676,5.96E-01,0.1448,-0.530129,-0.0767639,1523.64,RCAN1,regulator of calcineurin 1
6450,0.96676,5.96E-01,0.3949,0.530793,0.2096323,34.43,SH3BGR,SH3 domain binding glutamate rich protein
1417,0.96676,5.99E-01,0.1635,-0.525785,-0.0859634,95.14,CRYBB3,crystallin beta B3
27351,0.96676,5.96E-01,0.1389,0.529537,0.0735432,821.51,DESI1,desumoylating isopeptidase 1
6990,0.96676,5.95E-01,0.2308,0.531616,0.1227053,338.99,DYNLT3,dynein light chain Tctex-type 3
4579,0.96676,5.95E-01,0.2607,0.531207,0.1384983,2140.39,TRNY,tRNA-Tyr
10721,0.96679,6.00E-01,0.2894,0.524637,0.1518498,615.55,POLQ,DNA polymerase theta
84522,0.96684,6.00E-01,0.1366,-0.524515,-0.0716337,414.52,JAGN1,jagunal homolog 1
114827,0.96693,6.00E-01,0.5493,0.524297,0.2879835,165.43,FHAD1,forkhead associated phosphopeptide binding domain 1
84154,0.96693,6.00E-01,0.1165,0.52431,0.0611044,489.55,RPF2,ribosome production factor 2 homolog
25880,0.96697,6.00E-01,0.2016,0.524193,0.1056809,74.96,TMEM186,transmembrane protein 186
84279,0.96709,6.00E-01,0.1954,0.52401,0.1024073,243.69,PRADC1,protease associated domain containing 1
11332,0.96727,6.01E-01,0.1412,0.523051,0.0738716,276.01,ACOT7,acyl-CoA thioesterase 7
84243,0.96727,6.01E-01,0.1147,0.52296,0.059991,363.43,ZDHHC18,zinc finger DHHC-type palmitoyltransferase 18
100527978,0.96727,6.01E-01,0.2273,0.523321,0.1189568,64.63,TLCD4-RWDD3,TLCD4-RWDD3 readthrough
5738,0.96727,6.01E-01,0.2487,0.522677,0.1299698,4691,PTGFRN,prostaglandin F2 receptor inhibitor
23248,0.96727,6.01E-01,0.1797,-0.522792,-0.0939662,770.97,RPRD2,regulation of nuclear pre-mRNA domain containing 2
57539,0.96727,6.01E-01,0.1093,-0.522725,-0.0571154,1651.9,WDR35,WD repeat domain 35
1796,0.96727,6.01E-01,0.1711,0.523537,0.0895655,400.66,DOK1,docking protein 1
653659,0.96727,6.01E-01,0.1163,0.52301,0.0608001,574.11,TMEM183BP,"transmembrane protein 183B, pseudogene"
285958,0.96727,6.01E-01,0.2834,0.523014,0.1482456,76.95,SNHG15,small nucleolar RNA host gene 15
85865,0.96727,6.01E-01,0.139,0.523103,0.0726865,732.38,GTPBP10,GTP binding protein 10
9373,0.96727,6.01E-01,0.0692,0.522997,0.0361744,1258.29,PLAA,phospholipase A2 activating protein
84856,0.96727,6.01E-01,1.3764,-0.522667,-0.7194091,70.67,LINC00839,long intergenic non-protein coding RNA 839
80007,0.96727,6.01E-01,0.1381,0.522804,0.0722015,296.19,C10orf88,chromosome 10 open reading frame 88
100529261,0.96727,6.01E-01,0.1414,0.523258,0.0739733,401.65,CHURC1-FNTB,CHURC1-FNTB readthrough
26819,0.96727,6.01E-01,0.1762,-0.522655,-0.0921006,52.81,SNORD32A,"small nucleolar RNA, C/D box 32A"
128854,0.96727,6.00E-01,0.1871,0.523733,0.097978,96.21,TSPY26P,"testis specific protein Y-linked 26, pseudogene"
100533107,0.96727,6.01E-01,0.1609,0.522976,0.0841639,269.41,RTEL1-TNFRSF6B,RTEL1-TNFRSF6B readthrough (NMD candidate)
84134,0.96742,6.01E-01,0.1595,0.522451,0.0833353,340.53,TOMM40L,translocase of outer mitochondrial membrane 40 like
339559,0.96767,6.02E-01,0.1539,0.52161,0.0802629,302.84,ZFP69,ZFP69 zinc finger protein
2983,0.96767,6.02E-01,0.2991,-0.521549,-0.1559812,555.18,GUCY1B1,guanylate cyclase 1 soluble subunit beta 1
101929599,0.96767,6.02E-01,0.3952,-0.522127,-0.2063507,86.2,LOC101929599,putative POM121-like protein 1-like pseudogene
102724668,0.96767,6.02E-01,0.2197,0.521659,0.1146218,165.44,DPY19L1P2,DPY19L1 pseudogene 2
105375511,0.96767,6.02E-01,0.5703,-0.521592,-0.2974627,19.93,LOC105375511,uncharacterized LOC105375511
79970,0.96767,6.02E-01,0.1387,-0.521896,-0.0724104,462.9,ZNF767P,"zinc finger family member 767, pseudogene"
7633,0.96767,6.02E-01,0.1014,0.521633,0.0529042,375.39,ZNF79,zinc finger protein 79
1111,0.96767,6.02E-01,0.1778,0.521979,0.0927881,1141.78,CHEK1,checkpoint kinase 1
79412,0.96767,6.02E-01,0.3532,-0.521722,-0.1842754,28.62,KREMEN2,kringle containing transmembrane protein 2
50814,0.96767,6.02E-01,0.1609,0.521526,0.0838901,643.95,NSDHL,NAD(P) dependent steroid dehydrogenase-like
100507117,0.9677,6.02E-01,0.555,-0.521424,-0.2893741,11.37,ASAP1-IT2,ASAP1 intronic transcript 2
284346,0.96775,6.02E-01,0.4965,-0.521309,-0.2588453,10.77,ZNF575,zinc finger protein 575
10124,0.96781,6.02E-01,0.2725,0.521048,0.1420014,320.82,ARL4A,ADP ribosylation factor like GTPase 4A
23511,0.96781,6.02E-01,0.1424,0.521063,0.0742209,1136.7,NUP188,nucleoporin 188
109286553,0.96781,6.02E-01,0.1365,0.521143,0.071138,372.64,ARHGAP27P1-BPTFP1-KPNA2P3,"ARHGAP27P1-BPTFP1-KPNA2P3 readthrough, transcribed pseudogene"
653519,0.96783,6.03E-01,0.1072,-0.520806,-0.0558252,433.12,GPR89A,G protein-coupled receptor 89A
85315,0.96783,6.03E-01,0.3705,0.520702,0.1929118,618.01,PAQR8,progestin and adipoQ receptor family member 8
51001,0.96783,6.03E-01,0.1092,0.52074,0.0568904,296.57,MTERF3,mitochondrial transcription termination factor 3
9699,0.96783,6.02E-01,0.4151,0.520904,0.216233,90.61,RIMS2,regulating synaptic membrane exocytosis 2
283078,0.96783,6.03E-01,0.4389,0.52068,0.2285507,174.63,MKX,mohawk homeobox
9208,0.96784,6.03E-01,0.1107,0.520491,0.0575995,1278.2,LRRFIP1,LRR binding FLII interacting protein 1
643853,0.96784,6.03E-01,0.1337,-0.520455,-0.069561,192.44,TMPPE,transmembrane protein with metallophosphoesterase domain
57178,0.96784,6.03E-01,0.2976,-0.520494,-0.1548923,1257.08,ZMIZ1,zinc finger MIZ-type containing 1
84275,0.96786,6.04E-01,0.2096,0.518389,0.1086606,234.22,SLC25A33,solute carrier family 25 member 33
4998,0.96786,6.04E-01,0.2929,0.518152,0.1517543,337.09,ORC1,origin recognition complex subunit 1
829,0.96786,6.03E-01,0.1375,0.519531,0.0714402,2269.58,CAPZA1,capping actin protein of muscle Z-line subunit alpha 1
114814,0.96786,6.04E-01,0.0866,0.518669,0.0448986,360.3,GNRHR2,gonadotropin releasing hormone receptor 2 (pseudogene)
574407,0.96786,6.05E-01,0.4326,0.517014,0.2236748,19.25,OBSCN-AS1,OBSCN antisense RNA 1
149603,0.96786,6.04E-01,0.1167,0.518074,0.0604449,2765.95,RNF187,ring finger protein 187
10000,0.96786,6.04E-01,0.1745,0.518473,0.0904503,3087.93,AKT3,AKT serine/threonine kinase 3
11320,0.96786,6.05E-01,0.1774,0.51693,0.0917102,875.28,MGAT4A,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A"
79595,0.96786,6.03E-01,0.1428,-0.519458,-0.0741926,567.87,SAP130,Sin3A associated protein 130
150786,0.96786,6.04E-01,0.1657,-0.518514,-0.0858988,256.55,RAB6D,"RAB6D, member RAS oncogene family"
23190,0.96786,6.03E-01,0.0732,-0.519697,-0.0380676,2495.45,UBXN4,UBX domain protein 4
84836,0.96786,6.05E-01,0.2553,0.517027,0.131974,58.94,ABHD14B,abhydrolase domain containing 14B
10195,0.96786,6.05E-01,0.1506,-0.517324,-0.0779046,169.51,ALG3,"ALG3 alpha-1,3- mannosyltransferase"
107986246,0.96786,6.03E-01,0.2545,0.519987,0.1323301,33.97,LOC107986246,uncharacterized LOC107986246
2261,0.96786,6.04E-01,0.2213,-0.518161,-0.1146924,2828.5,FGFR3,fibroblast growth factor receptor 3
55236,0.96786,6.03E-01,0.0998,0.520337,0.0519395,2838.1,UBA6,ubiquitin like modifier activating enzyme 6
55589,0.96786,6.05E-01,0.1697,-0.517814,-0.0878813,958.51,BMP2K,BMP2 inducible kinase
105374709,0.96786,6.04E-01,0.4298,-0.518743,-0.2229657,71.86,LOC105374709,uncharacterized LOC105374709
22838,0.96786,6.05E-01,0.2181,0.517513,0.1128471,409.5,RNF44,ring finger protein 44
10048,0.96786,6.05E-01,0.0643,-0.517246,-0.0332474,1894.86,RANBP9,RAN binding protein 9
285755,0.96786,6.04E-01,0.3408,0.518953,0.1768794,741.86,PPIL6,peptidylprolyl isomerase like 6
3066,0.96786,6.05E-01,0.1658,0.517504,0.0857974,2499.64,HDAC2,histone deacetylase 2
401288,0.96786,6.04E-01,0.3929,-0.517962,-0.2034974,10.23,LINC00242,long intergenic non-protein coding RNA 242
644150,0.96786,6.04E-01,0.473,-0.518106,-0.2450705,43.85,WIPF3,WAS/WASL interacting protein family member 3
6100,0.96786,6.03E-01,0.1088,-0.52003,-0.0565842,352.82,RP9,RP9 pre-mRNA splicing factor
78996,0.96786,6.05E-01,0.077,-0.517683,-0.0398591,1109.91,CYREN,cell cycle regulator of NHEJ
835,0.96786,6.04E-01,0.1312,-0.518723,-0.0680445,849.95,CASP2,caspase 2
105375549,0.96786,6.03E-01,0.3568,-0.519595,-0.1853794,23.05,LOC105375549,uncharacterized LOC105375549
55112,0.96786,6.05E-01,0.1273,-0.517524,-0.0658861,702.07,DYNC2I1,dynein 2 intermediate chain 1
105379444,0.96786,6.04E-01,0.3287,-0.518805,-0.1705309,14.65,LOC105379444,uncharacterized LOC105379444
1646,0.96786,6.03E-01,0.489,-0.519728,-0.2541475,52.57,AKR1C2,aldo-keto reductase family 1 member C2
1847,0.96786,6.04E-01,0.2887,0.518115,0.1495807,22.93,DUSP5,dual specificity phosphatase 5
11251,0.96786,6.05E-01,0.3223,0.517542,0.1667785,15.92,PTGDR2,prostaglandin D2 receptor 2
101928069,0.96786,6.05E-01,0.2867,-0.517272,-0.1483253,29.42,DPP3-DT,DPP3 divergent transcript
58473,0.96786,6.05E-01,0.2696,0.516856,0.1393436,595.22,PLEKHB1,pleckstrin homology domain containing B1
4975,0.96786,6.05E-01,0.4614,-0.517706,-0.2388889,16.03,OMP,olfactory marker protein
58487,0.96786,6.04E-01,0.1099,-0.518277,-0.0569822,3827.7,CREBZF,CREB/ATF bZIP transcription factor
102466719,0.96786,6.05E-01,0.2351,0.517198,0.1216074,30.33,MIR6716,microRNA 6716
55196,0.96786,6.03E-01,0.1186,0.520112,0.0617032,1579.31,RESF1,retroelement silencing factor 1
387856,0.96786,6.05E-01,0.1433,-0.517179,-0.0740985,295.99,CCDC184,coiled-coil domain containing 184
9182,0.96786,6.04E-01,0.6051,0.518158,0.3135257,679.57,RASSF9,Ras association domain family member 9
81488,0.96786,6.03E-01,0.1337,0.520201,0.0695462,725.09,POLR2M,RNA polymerase II subunit M
8554,0.96786,6.05E-01,0.1125,0.517582,0.0582467,1099.95,PIAS1,protein inhibitor of activated STAT 1
103171574,0.96786,6.05E-01,0.3493,-0.516917,-0.1805641,12.72,LOC103171574,uncharacterized LOC103171574
729652,0.96786,6.04E-01,0.3716,-0.518931,-0.1928457,19.34,TEDC2-AS1,TEDC2 antisense RNA 1
