Term,P-value,Adjusted P-value,Combined Score,Genes
Regulation Of DNA Binding (GO:0051101),0.639384856,0.763676491,0.44361496,HMGB2
Fatty Acid Beta-Oxidation (GO:0006635),0.646975965,0.770343431,0.422888519,CROT
Unsaturated Fatty Acid Metabolic Process (GO:0033559),0.646975965,0.770343431,0.422888519,CYP2J2
Negative Regulation Of DNA Metabolic Process (GO:0051053),0.646975965,0.770343431,0.422888519,CDKN1A
Positive Regulation Of Nervous System Development (GO:0051962),0.646975965,0.770343431,0.422888519,CUX2
Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862),0.646975965,0.770343431,0.422888519,BMP3
Negative Regulation Of MAPK Cascade (GO:0043409),0.650517588,0.774079588,0.38903961,DLG1;EZR
Regulation Of Interleukin-12 Production (GO:0032655),0.654407649,0.774382385,0.403371899,MAPK11
Regulation Of Mitochondrion Organization (GO:0010821),0.654407649,0.774382385,0.403371899,SREBF2
Blood Circulation (GO:0008015),0.654407649,0.774382385,0.403371899,SGCZ
Dicarboxylic Acid Metabolic Process (GO:0043648),0.654407649,0.774382385,0.403371899,GPT2
Negative Regulation Of Cell Projection Organization (GO:0031345),0.654407649,0.774382385,0.403371899,ZNF365
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),0.654407649,0.774382385,0.403371899,SGK1
Positive Regulation Of Cell Death (GO:0010942),0.654407649,0.774382385,0.403371899,MAP3K5
Positive Regulation Of Transport (GO:0051050),0.654407649,0.774382385,0.403371899,SGK1
Regulation Of TORC1 Signaling (GO:1903432),0.654407649,0.774382385,0.403371899,SESN3
Positive Regulation Of Signal Transduction (GO:0009967),0.659894097,0.778188214,0.370698565,XBP1;CUX2;CAV2;PRKD2;JCAD
Positive Regulation Of T Cell Activation (GO:0050870),0.660668924,0.778188214,0.367848482,XBP1;CD1D
Positive Regulation Of Autophagy (GO:0010508),0.660668924,0.778188214,0.367848482,SESN3;TICAM1
SMAD Protein Signal Transduction (GO:0060395),0.66168325,0.778188214,0.384977143,BMP3
Regulation Of Smoothened Signaling Pathway (GO:0008589),0.66168325,0.778188214,0.384977143,HERC4
Regulation Of Stress-Activated MAPK Cascade (GO:0032872),0.66168325,0.778188214,0.384977143,PER1
Cholesterol Transport (GO:0030301),0.66168325,0.778188214,0.384977143,STARD4
Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),0.66168325,0.778188214,0.384977143,ARHGEF3
Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),0.66168325,0.778188214,0.384977143,CD1D
Receptor Internalization (GO:0031623),0.66168325,0.778188214,0.384977143,ADM
Protein Autophosphorylation (GO:0046777),0.66460393,0.781143921,0.359020932,CAMK4;PRKD2;MAP3K9
Positive Regulation Of DNA Metabolic Process (GO:0051054),0.665655334,0.781292609,0.357749932,PRKD2;NPAS2
Negative Regulation Of Cell Migration (GO:0030336),0.668665221,0.781292609,0.35143892,RNF20;TRIB1;VCL
Rho Protein Signal Transduction (GO:0007266),0.668806036,0.781292609,0.367624073,ARHGEF3
Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),0.668806036,0.781292609,0.367624073,HTR1F
Arachidonic Acid Metabolic Process (GO:0019369),0.668806036,0.781292609,0.367624073,CYP2J2
Regulation Of Protein Localization To Nucleus (GO:1900180),0.668806036,0.781292609,0.367624073,LIF
Cell Cycle G1/S Phase Transition (GO:0044843),0.668806036,0.781292609,0.367624073,CDKN1A
Cellular Response To Ionizing Radiation (GO:0071479),0.668806036,0.781292609,0.367624073,CDKN1A
Sprouting Angiogenesis (GO:0002040),0.668806036,0.781292609,0.367624073,EGR3
Negative Regulation Of Response To Stimulus (GO:0048585),0.668806036,0.781292609,0.367624073,KLF4
Extracellular Structure Organization (GO:0043062),0.670582583,0.782760573,0.347966494,COL5A1;ADAMTS8
Positive Regulation Of Apoptotic Process (GO:0043065),0.672660784,0.782760573,0.348200504,TP53BP2;DKKL1;FASLG;CCAR1;MAP3K5
External Encapsulating Structure Organization (GO:0045229),0.675450953,0.782760573,0.338486655,COL5A1;ADAMTS8
Regulation Of JNK Cascade (GO:0046328),0.675450953,0.782760573,0.338486655,PER1;MAP3K5
Actin Cytoskeleton Reorganization (GO:0031532),0.675779211,0.782760573,0.35123948,EZR
Blood Vessel Morphogenesis (GO:0048514),0.675779211,0.782760573,0.35123948,GLMN
Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),0.675779211,0.782760573,0.35123948,GLMN
Cellular Response To Alcohol (GO:0097306),0.675779211,0.782760573,0.35123948,KLF9
Spermatid Development (GO:0007286),0.675779211,0.782760573,0.35123948,SYCP3
Tight Junction Assembly (GO:0120192),0.675779211,0.782760573,0.35123948,DLG1
Glycoprotein Metabolic Process (GO:0009100),0.675779211,0.782760573,0.35123948,NCCRP1
Gonad Development (GO:0008406),0.675779211,0.782760573,0.35123948,KITLG
Positive Regulation Of Chemokine Production (GO:0032722),0.675779211,0.782760573,0.35123948,IL17RA
Protein Homotetramerization (GO:0051289),0.675779211,0.782760573,0.35123948,MAT1A
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),0.680260737,0.784505713,0.329299403,PMEPA1;PPARA
Chemical Synaptic Transmission (GO:0007268),0.682026445,0.784505713,0.332244577,DLG1;HTR1F;CRH;NPTX2;GRIA4
Regulation Of Exocytosis (GO:0017157),0.68260591,0.784505713,0.335756406,RAB2B
Regulation Of Myoblast Differentiation (GO:0045661),0.68260591,0.784505713,0.335756406,MEF2C
Ribosomal Large Subunit Biogenesis (GO:0042273),0.68260591,0.784505713,0.335756406,C1ORF109
Endoplasmic Reticulum Organization (GO:0007029),0.68260591,0.784505713,0.335756406,CAV2
Epidermal Cell Differentiation (GO:0009913),0.68260591,0.784505713,0.335756406,OVOL2
Negative Regulation Of TOR Signaling (GO:0032007),0.68260591,0.784505713,0.335756406,SESN3
Negative Regulation Of Neuron Projection Development (GO:0010977),0.68260591,0.784505713,0.335756406,ZNF365
Negative Regulation Of Protein Catabolic Process (GO:0042177),0.68260591,0.784505713,0.335756406,HMGCR
Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),0.68260591,0.784505713,0.335756406,PER2
Nucleosome Assembly (GO:0006334),0.68260591,0.784505713,0.335756406,HMGB2
Organelle Disassembly (GO:1903008),0.68260591,0.784505713,0.335756406,PLAAT3
Calcium Ion Transport (GO:0006816),0.685012241,0.786328423,0.320394197,ATP2B4;CACNG3
Negative Regulation Of Defense Response (GO:0031348),0.685012241,0.786328423,0.320394197,PPARA;KLF4
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),0.689289202,0.788881857,0.321113514,EGR3
Response To Peptide Hormone (GO:0043434),0.689289202,0.788881857,0.321113514,XBP1
Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),0.689289202,0.788881857,0.321113514,LIF
Purine Ribonucleotide Biosynthetic Process (GO:0009152),0.689289202,0.788881857,0.321113514,PANK1
Regulation Of Protein Ubiquitination (GO:0031396),0.689705786,0.788881857,0.311760943,PER2;FAM107A
Positive Regulation Of Cellular Component Organization (GO:0051130),0.689705786,0.788881857,0.311760943,ASAP1;ATP10A
Brain Development (GO:0007420),0.692278056,0.791351839,0.30943226,CA10;SYNJ2;MFSD2A
Response To Endoplasmic Reticulum Stress (GO:0034976),0.694341704,0.792108148,0.303389976,XBP1;MAP3K5
Regulation Of MAP Kinase Activity (GO:0043405),0.694341704,0.792108148,0.303389976,MEF2C;TRIB1
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),0.695832092,0.792108148,0.307254529,CDKN1A
Cellular Response To Peptide (GO:1901653),0.695832092,0.792108148,0.307254529,XBP1
Mitotic DNA Damage Checkpoint Signaling (GO:0044773),0.695832092,0.792108148,0.307254529,CDKN1A
Positive Regulation Of Cellular Metabolic Process (GO:0031325),0.695832092,0.792108148,0.307254529,CDKN1A
post-Golgi Vesicle-Mediated Transport (GO:0006892),0.695832092,0.792108148,0.307254529,MYO1B
Chemokine-Mediated Signaling Pathway (GO:0070098),0.702237524,0.79750553,0.294127744,MPL
Signal Transduction In Response To DNA Damage (GO:0042770),0.702237524,0.79750553,0.294127744,ACER2
Myeloid Cell Differentiation (GO:0030099),0.702237524,0.79750553,0.294127744,ZBTB16
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),0.702237524,0.79750553,0.294127744,CASP1
Generation Of Neurons (GO:0048699),0.703600898,0.79858077,0.290486586,MEF2C;OTP;MARK1
Neuron Differentiation (GO:0030182),0.707303941,0.8008317,0.284451211,MEF2C;XBP1;OTP
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),0.707907192,0.8008317,0.279760097,MEF2C;ATP2B4
Regulation Of Phagocytosis (GO:0050764),0.708508379,0.8008317,0.281685585,MERTK
Eye Development (GO:0001654),0.708508379,0.8008317,0.281685585,COL5A1
Glycosaminoglycan Biosynthetic Process (GO:0006024),0.708508379,0.8008317,0.281685585,ST3GAL6
Peptidyl-Threonine Phosphorylation (GO:0018107),0.708508379,0.8008317,0.281685585,PRKD2
Positive Regulation Of Type II Interferon Production (GO:0032729),0.708508379,0.8008317,0.281685585,SLC7A5
Regulation Of Protein Binding (GO:0043393),0.71231615,0.803978411,0.27234943,CDKN1A;STYX
Regulation Of Multicellular Organismal Development (GO:2000026),0.714647477,0.803978411,0.269884217,SCX
Chordate Embryonic Development (GO:0043009),0.714647477,0.803978411,0.269884217,KIAA1217
Glucose Metabolic Process (GO:0006006),0.714647477,0.803978411,0.269884217,PER2
Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),0.714647477,0.803978411,0.269884217,INCENP
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),0.714647477,0.803978411,0.269884217,PMEPA1
protein-DNA Complex Assembly (GO:0065004),0.714647477,0.803978411,0.269884217,HMGB2
Regulation Of Cell Death (GO:0010941),0.714647477,0.803978411,0.269884217,DHCR24
Negative Regulation Of Intracellular Signal Transduction (GO:1902532),0.717945108,0.806555628,0.271638934,PER1;BANK1;ATP2B4;PPARA
Positive Regulation Of Phosphorylation (GO:0042327),0.717945108,0.806555628,0.271638934,CDKN1A;INCENP;GLMN;MERTK
Extracellular Matrix Organization (GO:0030198),0.718200551,0.806555628,0.267136931,COL5A1;SCX;ADAMTS8
Response To Retinoic Acid (GO:0032526),0.72065758,0.806951273,0.258683201,ACER2
Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),0.72065758,0.806951273,0.258683201,SDK2
Negative Regulation Of Peptidase Activity (GO:0010466),0.72065758,0.806951273,0.258683201,CST7
Positive Regulation Of Phagocytosis (GO:0050766),0.72065758,0.806951273,0.258683201,MERTK
protein-DNA Complex Organization (GO:0071824),0.72065758,0.806951273,0.258683201,HMGB2
Autophagosome Organization (GO:1905037),0.726541392,0.810226788,0.248045177,TMEM41B
Fatty Acid Catabolic Process (GO:0009062),0.726541392,0.810226788,0.248045177,CROT
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),0.726541392,0.810226788,0.248045177,XBP1
Negative Regulation Of Viral Process (GO:0048525),0.726541392,0.810226788,0.248045177,LARP7
Positive Regulation Of Cell Junction Assembly (GO:1901890),0.726541392,0.810226788,0.248045177,CUX2
Positive Regulation Of Interleukin-8 Production (GO:0032757),0.726541392,0.810226788,0.248045177,PRKD2
Positive Regulation Of Organelle Assembly (GO:1902117),0.726541392,0.810226788,0.248045177,SDC4
Regulation Of Embryonic Development (GO:0045995),0.732301561,0.814281956,0.237935596,TLE6
Spliceosomal Complex Assembly (GO:0000245),0.732301561,0.814281956,0.237935596,CELF1
Phosphatidylinositol-Mediated Signaling (GO:0048015),0.732301561,0.814281956,0.237935596,EZR
Protein Lipidation (GO:0006497),0.732301561,0.814281956,0.237935596,ZDHHC22
Protein-Containing Complex Disassembly (GO:0032984),0.732301561,0.814281956,0.237935596,SNAP29
Inflammatory Response (GO:0006954),0.733355608,0.814704865,0.248685755,PXK;PTGER3;CRH;ADM
Regulation Of Cell Motility (GO:2000145),0.733531871,0.814704865,0.238445066,PLXND1;SGK1
Regulation Of DNA-templated Transcription (GO:0006355),0.736791095,0.817234131,0.277002407,KDM3A;TSHZ3;HMGB2;SCX;HIF3A;NPAS2;BTAF1;ZNF703;HIVEP1;SSX2;ZNF322;PKNOX2;MAP3K5;RNF20;MEF2C;XBP1;EGR3;ZHX3;PCGF5;ZBTB16;ATP2B4;NR1D2;PROX2;KLF4;KLF15;ETV5;OVOL2;ETV6;PER2;LBHD1;PER1;KLF6;KLF5;CAMK4;KLF9;PGR;PPARA
Regulation Of DNA Metabolic Process (GO:0051052),0.73761206,0.817234131,0.232245444,FBXO5;ZNF365
G1/S Transition Of Mitotic Cell Cycle (GO:0000082),0.737940679,0.817234131,0.228322462,CDKN1A
Telomere Organization (GO:0032200),0.737940679,0.817234131,0.228322462,ZNF365
Regulation Of Cellular Catabolic Process (GO:0031329),0.737940679,0.817234131,0.228322462,ACER2
Cellular Response To Virus (GO:0098586),0.743461284,0.82144973,0.219176115,MAPK11
Negative Regulation Of Cell Death (GO:0060548),0.743461284,0.82144973,0.219176115,CD200R1
Positive Regulation Of T Cell Differentiation (GO:0045582),0.743461284,0.82144973,0.219176115,XBP1
Positive Regulation Of Macroautophagy (GO:0016239),0.743461284,0.82144973,0.219176115,SESN3
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),0.74886586,0.824569704,0.210469029,PGLYRP1
Autophagosome Assembly (GO:0000045),0.74886586,0.824569704,0.210469029,TMEM41B
Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),0.74886586,0.824569704,0.210469029,LIF
Fatty Acid Biosynthetic Process (GO:0006633),0.74886586,0.824569704,0.210469029,XBP1
Positive Regulation Of Cell Cycle (GO:0045787),0.74886586,0.824569704,0.210469029,TTL
Regulation Of Cell-Matrix Adhesion (GO:0001952),0.74886586,0.824569704,0.210469029,VCL
Protein Localization (GO:0008104),0.749404816,0.824689456,0.233095367,ARL4A;RTP1;USH1C;CACNG3;STX1A;VCL
Regulation Of Endocytosis (GO:0030100),0.754156842,0.828492072,0.202175629,HIP1
Cellular Response To Type II Interferon (GO:0071346),0.754156842,0.828492072,0.202175629,CASP1
Peptidyl-Threonine Modification (GO:0018210),0.754156842,0.828492072,0.202175629,PRKD2
Extrinsic Apoptotic Signaling Pathway (GO:0097191),0.75933661,0.833393039,0.194272129,FASLG
Positive Regulation Of Programmed Cell Death (GO:0043068),0.759487553,0.833393039,0.212271717,DKKL1;FASLG;CCAR1;MAP3K5
Regulation Of Cell Cycle Process (GO:0010564),0.76098857,0.834562408,0.198604208,CAV2;FBXO5
Endocytosis (GO:0006897),0.761804177,0.834979192,0.204086138,HIP1;CEACAM4;MERTK
B Cell Differentiation (GO:0030183),0.764407497,0.836397929,0.186736386,KLF6
Cell-Cell Junction Organization (GO:0045216),0.764407497,0.836397929,0.186736386,CTNND1
Telomere Maintenance (GO:0000723),0.764407497,0.836397929,0.186736386,ZNF365
DNA-templated DNA Replication (GO:0006261),0.769371786,0.840390721,0.179547763,WDHD1
Regulation Of Endopeptidase Activity (GO:0052548),0.769371786,0.840390721,0.179547763,APH1B
Cellular Response To Calcium Ion (GO:0071277),0.769371786,0.840390721,0.179547763,MEF2C
Neuron Projection Development (GO:0031175),0.771054154,0.841748755,0.191907252,USH1C;SGK1;ZNF365
Negative Regulation Of Cell Motility (GO:2000146),0.771986892,0.84186171,0.183832943,RNF20;VCL
Regulation Of Signal Transduction (GO:0009966),0.774071671,0.84186171,0.188019721,DOK5;GNG4;SREBF2
Neutrophil Chemotaxis (GO:0030593),0.774231714,0.84186171,0.172687014,KLF5
Protein K48-linked Ubiquitination (GO:0070936),0.774231714,0.84186171,0.172687014,NT5C2
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),0.774231714,0.84186171,0.172687014,GNG4
Regulation Of Notch Signaling Pathway (GO:0008593),0.774231714,0.84186171,0.172687014,SREBF2
Regulation Of Cellular Biosynthetic Process (GO:0031326),0.774231714,0.84186171,0.172687014,FITM2
Cellular Response To Cytokine Stimulus (GO:0071345),0.777844244,0.843298155,0.192569922,MAPK11;XBP1;CASP1;ST3GAL6;OSMR
Regulation Of Cilium Assembly (GO:1902017),0.778989468,0.843298155,0.166136167,TBC1D30
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569),0.778989468,0.843298155,0.166136167,ZNF365
Regulation Of Hydrolase Activity (GO:0051336),0.778989468,0.843298155,0.166136167,PLXND1
Kidney Development (GO:0001822),0.778989468,0.843298155,0.166136167,ZBTB16
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288),0.778989468,0.843298155,0.166136167,ATP2B4
Protein Autoubiquitination (GO:0051865),0.778989468,0.843298155,0.166136167,CNOT4
Cellular Response To Metal Ion (GO:0071248),0.779072004,0.843298155,0.174658368,MEF2C;AOC1
Regulation Of Programmed Cell Death (GO:0043067),0.780009106,0.843836036,0.180490951,ACER2;HIP1;SGK1
Regulation Of Cellular Localization (GO:0060341),0.783647191,0.846338967,0.15987843,VIP
Cellular Response To Hypoxia (GO:0071456),0.783647191,0.846338967,0.15987843,ANGPT4
Response To Ionizing Radiation (GO:0010212),0.783647191,0.846338967,0.15987843,CDKN1A
DNA Replication (GO:0006260),0.788206983,0.848872352,0.153898097,WDHD1
Cellular Response To Decreased Oxygen Levels (GO:0036294),0.788206983,0.848872352,0.153898097,ANGPT4
Cellular Response To Reactive Oxygen Species (GO:0034614),0.788206983,0.848872352,0.153898097,MAP3K5
Granulocyte Chemotaxis (GO:0071621),0.788206983,0.848872352,0.153898097,KLF5
Protein Tetramerization (GO:0051262),0.788206983,0.848872352,0.153898097,MAT1A
Negative Regulation Of Neuron Apoptotic Process (GO:0043524),0.792670897,0.85320051,0.148180467,MEF2C
Regulation Of Stress Fiber Assembly (GO:0051492),0.797040944,0.855502514,0.142711767,ARHGEF18
Defense Response To Gram-negative Bacterium (GO:0050829),0.797040944,0.855502514,0.142711767,HMGB2
Negative Regulation Of Phosphorylation (GO:0042326),0.797040944,0.855502514,0.142711767,CDKN1A
Nucleosome Organization (GO:0034728),0.797040944,0.855502514,0.142711767,HMGB2
Regulation Of DNA Replication (GO:0006275),0.797040944,0.855502514,0.142711767,FBXO5
Regulation Of Translation (GO:0006417),0.799785849,0.857968367,0.156535698,NANOS1;GRB7;ZAR1L
Regulation Of Ras Protein Signal Transduction (GO:0046578),0.801319094,0.859132384,0.137479086,ARHGEF18
Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243),0.805507275,0.861225169,0.132470309,LARP7
Neutrophil Migration (GO:1990266),0.805507275,0.861225169,0.132470309,KLF5
Positive Regulation Of JNK Cascade (GO:0046330),0.805507275,0.861225169,0.132470309,MAP3K5
Positive Regulation Of Response To Stimulus (GO:0048584),0.805507275,0.861225169,0.132470309,NPAS2
Positive Regulation Of Transferase Activity (GO:0051347),0.805517334,0.861225169,0.142661216,KLF4;MERTK
Regulation Of Innate Immune Response (GO:0045088),0.809607374,0.864152191,0.127674058,CD1D
Organonitrogen Compound Catabolic Process (GO:1901565),0.809607374,0.864152191,0.127674058,SLC16A3
Proteolysis Involved In Protein Catabolic Process (GO:0051603),0.809607374,0.864152191,0.127674058,CAPN2
Positive Regulation Of Protein Kinase Activity (GO:0045860),0.811673922,0.865875853,0.135699743,CDKN1A;MAP3K5
Response To Insulin (GO:0032868),0.813621239,0.86650662,0.123079645,XBP1
Vesicle Fusion (GO:0006906),0.813621239,0.86650662,0.123079645,CAV2
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),0.813621239,0.86650662,0.123079645,FAM107A
Positive Regulation Of Cellular Catabolic Process (GO:0031331),0.814686629,0.867159505,0.132357858,TICAM1;PPARA
Regulation Of Organelle Assembly (GO:1902115),0.81755068,0.867430563,0.118677017,EZR
Calcium Ion Transmembrane Transport (GO:0070588),0.81755068,0.867430563,0.118677017,ATP2B4
Response To Type II Interferon (GO:0034341),0.81755068,0.867430563,0.118677017,CASP1
Glycoprotein Biosynthetic Process (GO:0009101),0.81755068,0.867430563,0.118677017,ST3GAL6
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),0.81755068,0.867430563,0.118677017,CDKN1A
Dephosphorylation (GO:0016311),0.817656248,0.867430563,0.129104878,PLPP6;PPP4R1
Defense Response To Symbiont (GO:0140546),0.820583253,0.869474847,0.125938171,RAB2B;CASP1
Cellular Response To Interleukin-1 (GO:0071347),0.821397469,0.869474847,0.114456715,MAPK11
Macromolecule Modification (GO:0043412),0.821397469,0.869474847,0.114456715,ST3GAL6
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),0.821397469,0.869474847,0.114456715,KLF4
Axon Guidance (GO:0007411),0.82346812,0.870705122,0.122855196,PLXND1;EPHA10
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),0.82346812,0.870705122,0.122855196,TRIB1;KLF4
Proteolysis (GO:0006508),0.825712082,0.872596505,0.13670096,PCSK1;APH1B;CAPN2;CASP1;ADAMTS8
Neuron Development (GO:0048666),0.826311323,0.872748653,0.119853495,MEF2C;XBP1
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),0.82884999,0.873985385,0.106527981,ATP2B4
Epigenetic Regulation Of Gene Expression (GO:0040029),0.82884999,0.873985385,0.106527981,GLMN
Regulation Of Cell Division (GO:0051302),0.82884999,0.873985385,0.106527981,TLE6
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),0.831874623,0.8763449,0.114084496,PRKD2;TICAM1
Regulation Of Interleukin-1 Beta Production (GO:0032651),0.832459083,0.8763449,0.102803245,CASP1
Positive Regulation Of Protein Ubiquitination (GO:0031398),0.832459083,0.8763449,0.102803245,FAM107A
Response To Interleukin-1 (GO:0070555),0.835992246,0.876694276,0.099228159,MAPK11
Integrin-Mediated Signaling Pathway (GO:0007229),0.835992246,0.876694276,0.099228159,ITGB7
mRNA Metabolic Process (GO:0016071),0.835992246,0.876694276,0.099228159,CELF1
Macromolecule Catabolic Process (GO:0009057),0.835992246,0.876694276,0.099228159,SLC16A3
Mitotic Spindle Organization (GO:0007052),0.835992246,0.876694276,0.099228159,INCENP
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),0.835992246,0.876694276,0.099228159,CNOT4
Positive Regulation Of Protein Localization (GO:1903829),0.835992246,0.876694276,0.099228159,LIF
Regulation Of Type II Interferon Production (GO:0032649),0.842837126,0.882906432,0.092499148,SLC7A5
Glucose Homeostasis (GO:0042593),0.842837126,0.882906432,0.092499148,ADIPOR2
Monoatomic Cation Transmembrane Transport (GO:0098655),0.844519149,0.884185259,0.113231492,ATP2B4;KCNN2;KCNA10;KCNK4
Regulation Of Double-Strand Break Repair (GO:2000779),0.84615193,0.884928123,0.089332275,ZNF365
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),0.84615193,0.884928123,0.089332275,FNBP1L
Peptide Biosynthetic Process (GO:0043043),0.847613386,0.885423608,0.098496588,PCSK1;ZAR1L
Cellular Response To Chemical Stress (GO:0062197),0.849396982,0.885423608,0.086289112,ETV5
Cellular Response To Peptide Hormone Stimulus (GO:0071375),0.849396982,0.885423608,0.086289112,XBP1
Regulation Of Vesicle-Mediated Transport (GO:0060627),0.849396982,0.885423608,0.086289112,HIP1
Sodium Ion Transport (GO:0006814),0.849396982,0.885423608,0.086289112,SGK1
Positive Regulation Of DNA Repair (GO:0045739),0.849396982,0.885423608,0.086289112,NPAS2
Inorganic Cation Transmembrane Transport (GO:0098662),0.85030571,0.885889155,0.107475109,ATP2B4;KCNN2;KCNA10;KCNK4
Lymphocyte Differentiation (GO:0030098),0.855683655,0.890041002,0.080551706,KLF6
Positive Regulation Of Binding (GO:0051099),0.855683655,0.890041002,0.080551706,HMGB2
Regulation Of RNA Metabolic Process (GO:0051252),0.855683655,0.890041002,0.080551706,CELF1
Protein Polyubiquitination (GO:0000209),0.856605946,0.890517136,0.096655278,RNF20;RNF144B;NT5C2
Nitrogen Compound Transport (GO:0071705),0.859694115,0.893243154,0.087245917,ABCC4;SLC7A5
Chromatin Remodeling (GO:0006338),0.860637589,0.893739035,0.092880348,PER2;PER1;GLMN
Positive Regulation Of Cellular Component Biogenesis (GO:0044089),0.861708497,0.893882678,0.075245396,SDC4
Positive Regulation Of Protein Kinase B Signaling (GO:0051897),0.861708497,0.893882678,0.075245396,HIP1
Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),0.867482387,0.899385471,0.070332888,BMP3
Regulation Of Macroautophagy (GO:0016241),0.870278501,0.901796695,0.06801369,SESN3
Gene Expression (GO:0010467),0.871662315,0.902742656,0.087238811,SNRNP40;ZAR1L;DNAJB11;CASP1
RNA Splicing (GO:0008380),0.875695382,0.905452021,0.063630015,SNRNP40
Mitochondrial Translation (GO:0032543),0.875695382,0.905452021,0.063630015,LARS2
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.875695382,0.905452021,0.063630015,FERMT1
Antimicrobial Humoral Response (GO:0019730),0.880886578,0.90983813,0.059562334,PGLYRP1
Protein Complex Oligomerization (GO:0051259),0.880886578,0.90983813,0.059562334,MAT2A
Regulation Of Autophagy (GO:0010506),0.884498402,0.913076703,0.071759026,ACER2;TICAM1;SREBF2
Calcium Ion Homeostasis (GO:0055074),0.88586147,0.913991624,0.05578467,ATP2B4
Inorganic Cation Import Across Plasma Membrane (GO:0098659),0.888270627,0.915491824,0.053997157,ATP2B4
Mitochondrial Gene Expression (GO:0140053),0.888270627,0.915491824,0.053997157,LARS2
Macroautophagy (GO:0016236),0.890629051,0.91742928,0.052273506,SNAP29
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.892698528,0.917834733,0.059534607,PRKD2;ALKAL2
Regulation Of Neuron Apoptotic Process (GO:0043523),0.892937808,0.917834733,0.050611116,MEF2C
Lysosomal Transport (GO:0007041),0.892937808,0.917834733,0.050611116,PXK
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),0.892937808,0.917834733,0.050611116,MAP3K5
RNA Processing (GO:0006396),0.899742795,0.923838746,0.054176249,SNRNP40;CELF1
Macromolecule Biosynthetic Process (GO:0009059),0.899742795,0.923838746,0.054176249,COL5A1;ZAR1L
Regulation Of Wnt Signaling Pathway (GO:0030111),0.901696704,0.925349348,0.044526328,ZNF703
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),0.905340536,0.927578403,0.05847958,FOXRED2;ZFAND2A;DERL2;NCCRP1
RNA Metabolic Process (GO:0016070),0.905804262,0.927578403,0.041792295,SNRNP40
T Cell Activation (GO:0042110),0.905804262,0.927578403,0.041792295,ICOSLG
Mitotic Sister Chromatid Segregation (GO:0000070),0.905804262,0.927578403,0.041792295,TTN
DNA Damage Response (GO:0006974),0.908491764,0.929681975,0.05857868,ACER2;WDHD1;CDKN1A;FBXO5;NPAS2
Cytokine-Mediated Signaling Pathway (GO:0019221),0.908828389,0.929681975,0.052329523,OSMR;ADIPOR2;IL17RA
Defense Response To Virus (GO:0051607),0.909505774,0.929878704,0.047066559,RAB2B;CASP1
Cellular Response To Oxidative Stress (GO:0034599),0.917127662,0.937171497,0.034643309,ETV5
Ribonucleoprotein Complex Biogenesis (GO:0022613),0.91887818,0.937755083,0.033588383,C1ORF109
Positive Regulation Of Cell Cycle Process (GO:0090068),0.91887818,0.937755083,0.033588383,INCENP
Regulation Of Protein Phosphorylation (GO:0001932),0.919166302,0.937755083,0.044710849,CDKN1A;INCENP;TTN
