GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
283579,4.85E-01,1.73E-01,0.313,-1.3614743,-0.42615035,37.7,C14orf178,chromosome 14 open reading frame 178
23478,4.85E-01,1.73E-01,0.2182,-1.3613002,-0.29705907,2508.02,SEC11A,"SEC11 homolog A, signal peptidase complex subunit"
342132,4.85E-01,1.73E-01,0.3876,1.3612897,0.52768362,55.46,ZNF774,zinc finger protein 774
389203,4.85E-01,1.73E-01,0.2891,-1.3611766,-0.39345745,327.42,SMIM20,small integral membrane protein 20
55536,4.85E-01,1.74E-01,0.5079,-1.3609295,-0.69120337,1124.28,CDCA7L,cell division cycle associated 7 like
2153,4.85E-01,1.74E-01,0.7435,1.3607215,1.01170401,13.64,F5,coagulation factor V
101927120,4.85E-01,1.74E-01,1.2525,1.3607271,1.70434687,21.49,LINC02735,long intergenic non-protein coding RNA 2735
567,4.85E-01,1.74E-01,0.28,-1.3606024,-0.3809271,1786.08,B2M,beta-2-microglobulin
55920,4.85E-01,1.74E-01,0.2443,-1.3597821,-0.33225079,2709.72,RCC2,regulator of chromosome condensation 2
84722,4.85E-01,1.74E-01,0.6166,-1.3598964,-0.83846667,1217.25,PSRC1,proline and serine rich coiled-coil 1
100996763,4.85E-01,1.74E-01,0.3696,1.3600966,0.5027213,792.44,NOTCH2NLB,notch 2 N-terminal like B
65005,4.85E-01,1.74E-01,0.3006,-1.360366,-0.40897684,536.86,MRPL9,mitochondrial ribosomal protein L9
81846,4.85E-01,1.74E-01,0.2377,-1.3600806,-0.32332995,1531.24,SBF2,SET binding factor 2
51144,4.85E-01,1.74E-01,0.2567,-1.3597784,-0.34911864,1843.12,HSD17B12,hydroxysteroid 17-beta dehydrogenase 12
9289,4.85E-01,1.74E-01,0.4435,-1.3599851,-0.60313043,6180.47,ADGRG1,adhesion G protein-coupled receptor G1
2314,4.85E-01,1.74E-01,0.1685,-1.3600756,-0.22914877,3122.27,FLII,FLII actin remodeling protein
80025,4.85E-01,1.74E-01,0.219,1.3605087,0.29792039,1268.66,PANK2,pantothenate kinase 2
7789,4.85E-01,1.74E-01,0.2412,-1.3598978,-0.32805749,151.77,ZXDA,zinc finger X-linked duplicated A
3326,4.85E-01,1.74E-01,0.2042,-1.3596879,-0.27765185,23176.65,HSP90AB1,heat shock protein 90 alpha family class B member 1
57717,4.85E-01,1.74E-01,0.5777,1.3595608,0.78545905,158.11,PCDHB16,protocadherin beta 16
79693,4.85E-01,1.74E-01,0.2071,-1.3592897,-0.28150854,330.24,YRDC,yrdC N6-threonylcarbamoyltransferase domain containing
22864,4.85E-01,1.74E-01,0.2133,-1.3593902,-0.28993769,2988.4,R3HDM2,R3H domain containing 2
100507135,4.85E-01,1.74E-01,0.5649,1.3593003,0.7678288,9.33,SPART-AS1,SPART antisense RNA 1
6448,4.85E-01,1.74E-01,0.3234,1.3591699,0.43958544,778.45,SGSH,N-sulfoglucosamine sulfohydrolase
80142,4.85E-01,1.74E-01,0.247,1.359025,0.33569554,582.39,PTGES2,prostaglandin E synthase 2
664701,4.86E-01,1.74E-01,0.5353,-1.3585768,-0.72726821,42.98,ZNF826P,"zinc finger protein 826, pseudogene"
1453,4.86E-01,1.74E-01,0.1826,1.3584778,0.24812011,4019.34,CSNK1D,casein kinase 1 delta
9669,4.86E-01,1.74E-01,0.1893,1.3581091,0.25714127,2497.28,EIF5B,eukaryotic translation initiation factor 5B
51650,4.86E-01,1.74E-01,0.1724,1.3581098,0.23408935,347.26,MRPS33,mitochondrial ribosomal protein S33
5771,4.86E-01,1.74E-01,0.1654,-1.3582027,-0.22466806,328,PTPN2,protein tyrosine phosphatase non-receptor type 2
100996447,4.86E-01,1.75E-01,0.4351,-1.3578086,-0.59076912,39.81,MLF1-DT,MLF1 divergent transcript
10773,4.86E-01,1.75E-01,0.2213,-1.3578624,-0.3005281,422.33,ZBTB6,zinc finger and BTB domain containing 6
341,4.86E-01,1.75E-01,0.5889,-1.357793,-0.79959187,32.93,APOC1,apolipoprotein C1
85320,4.86E-01,1.75E-01,0.2163,-1.3576448,-0.29366772,63.74,ABCC11,ATP binding cassette subfamily C member 11
9819,4.86E-01,1.75E-01,0.2362,-1.3573384,-0.32062476,1714.62,TSC22D2,TSC22 domain family member 2
56978,4.86E-01,1.75E-01,0.5699,1.3574703,0.77365947,63.46,PRDM8,PR/SET domain 8
11164,4.86E-01,1.75E-01,0.1901,-1.357417,-0.25801111,598.34,NUDT5,nudix hydrolase 5
11015,4.86E-01,1.75E-01,0.453,1.3573023,0.61491565,480.25,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3
100507171,4.86E-01,1.75E-01,0.213,1.3570897,0.28907506,248.37,BOLA3-DT,BOLA3 divergent transcript
219287,4.86E-01,1.75E-01,0.7473,-1.3571384,-1.01414597,2097.81,AMER2,APC membrane recruitment protein 2
84316,4.86E-01,1.75E-01,0.3076,-1.3569185,-0.41739895,424.68,NAA38,"N-alpha-acetyltransferase 38, NatC auxiliary subunit"
55063,4.86E-01,1.75E-01,0.2642,1.3566591,0.35843299,125.46,ZCWPW1,zinc finger CW-type and PWWP domain containing 1
107987264,4.86E-01,1.75E-01,0.3631,1.3565531,0.49250477,17.5,LOC107987264,putative zinc finger protein 137
101929796,4.87E-01,1.75E-01,0.4323,-1.3557343,-0.58614916,107.5,NOTCH2NLR,notch 2 N-terminal like R
23270,4.87E-01,1.75E-01,0.2843,1.3557602,0.38541031,2077.85,TSPYL4,TSPY like 4
5176,4.87E-01,1.75E-01,0.698,1.3558924,0.94635182,935.17,SERPINF1,serpin family F member 1
1565,4.87E-01,1.75E-01,0.4263,1.3557928,0.57798649,142.24,CYP2D6,cytochrome P450 family 2 subfamily D member 6
342035,4.87E-01,1.75E-01,0.9716,-1.3552798,-1.31673954,21.68,GLDN,gliomedin
4763,4.87E-01,1.75E-01,0.294,-1.3552572,-0.39843749,3407.98,NF1,neurofibromin 1
7030,4.87E-01,1.75E-01,0.2485,-1.3553578,-0.33686517,1308.48,TFE3,transcription factor binding to IGHM enhancer 3
79017,4.87E-01,1.75E-01,0.206,-1.355076,-0.27913039,458.31,GGCT,gamma-glutamylcyclotransferase
26258,4.87E-01,1.75E-01,0.1684,-1.3548866,-0.22816279,1495.81,BLOC1S6,biogenesis of lysosomal organelles complex 1 subunit 6
79089,4.87E-01,1.75E-01,0.1732,-1.3548037,-0.23470034,882.97,TMUB2,transmembrane and ubiquitin like domain containing 2
6875,4.87E-01,1.75E-01,0.4228,-1.3547779,-0.57277865,68.01,TAF4B,TATA-box binding protein associated factor 4b
113,4.87E-01,1.76E-01,0.4054,1.3545986,0.54919486,270.41,ADCY7,adenylate cyclase 7
8717,4.87E-01,1.76E-01,0.5728,1.3545827,0.77588104,57.28,TRADD,TNFRSF1A associated via death domain
2992,4.87E-01,1.76E-01,0.2826,-1.3544217,-0.3827087,461.59,GYG1,glycogenin 1
5199,4.87E-01,1.76E-01,0.4099,1.354346,0.55512859,19.9,CFP,complement factor properdin
7444,4.87E-01,1.76E-01,0.325,-1.3540012,-0.44010303,339.17,VRK2,VRK serine/threonine kinase 2
440354,4.87E-01,1.76E-01,0.1896,-1.3536568,-0.25666322,270.07,SMG1P2,SMG1 pseudogene 2
54675,4.87E-01,1.76E-01,0.21,1.3537178,0.28429552,500.46,CRLS1,cardiolipin synthase 1
25827,4.87E-01,1.76E-01,0.1105,1.3534573,0.14950551,713.78,FBXL2,F-box and leucine rich repeat protein 2
105370518,4.87E-01,1.76E-01,0.597,1.3534779,0.80804977,16.72,LOC105370518,uncharacterized LOC105370518
468,4.88E-01,1.76E-01,0.2878,-1.3531308,-0.38942809,6332.69,ATF4,activating transcription factor 4
8618,4.88E-01,1.76E-01,0.4021,1.3528848,0.54405104,1075.52,CADPS,calcium dependent secretion activator
5978,4.88E-01,1.76E-01,0.2551,-1.3530128,-0.34513803,1305.88,REST,RE1 silencing transcription factor
107986334,4.88E-01,1.76E-01,0.5257,-1.3529493,-0.71130157,23.07,LOC107986334,uncharacterized LOC107986334
705,4.88E-01,1.76E-01,0.1539,1.3527687,0.20824114,250.12,BYSL,bystin like
285672,4.88E-01,1.76E-01,0.2801,-1.3521668,-0.37879623,975.25,SREK1IP1,SREK1 interacting protein 1
100093630,4.88E-01,1.76E-01,0.4067,1.3519529,0.54988084,459.37,SNHG8,small nucleolar RNA host gene 8
56751,4.88E-01,1.76E-01,0.6445,1.3517215,0.8712258,120.08,BARHL1,BarH like homeobox 1
51768,4.88E-01,1.76E-01,0.2139,-1.3517211,-0.28918246,1037.74,TM7SF3,transmembrane 7 superfamily member 3
7756,4.88E-01,1.76E-01,0.2129,-1.3516264,-0.28779081,3159.25,ZNF207,zinc finger protein 207
57552,4.88E-01,1.77E-01,0.4038,-1.3515099,-0.54574122,147.07,NCEH1,neutral cholesterol ester hydrolase 1
343099,4.88E-01,1.77E-01,0.2676,-1.3513406,-0.36157413,351.24,CCDC18,coiled-coil domain containing 18
1141,4.88E-01,1.77E-01,0.1982,1.3512982,0.26788011,1547.01,CHRNB2,cholinergic receptor nicotinic beta 2 subunit
5293,4.89E-01,1.77E-01,0.2187,-1.3505161,-0.29535041,802.99,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
3105,4.89E-01,1.77E-01,0.3954,-1.3504206,-0.53391293,1241.82,HLA-A,"major histocompatibility complex, class I, A"
101752334,4.89E-01,1.77E-01,0.3009,1.3509242,0.40651316,174.13,PVRIG2P,"PVR related immunoglobulin domain containing 2, pseudogene"
664,4.89E-01,1.77E-01,0.2705,1.3505953,0.36535723,871.09,BNIP3,BCL2 interacting protein 3
9219,4.89E-01,1.77E-01,0.224,-1.3507881,-0.30261398,2097.44,MTA2,metastasis associated 1 family member 2
9028,4.89E-01,1.77E-01,0.2883,-1.3509518,-0.38951695,307.15,RHBDL1,rhomboid like 1
79913,4.89E-01,1.77E-01,0.3138,-1.350667,-0.4238194,165.46,ACTR5,actin related protein 5
63977,4.89E-01,1.77E-01,0.2454,-1.3505156,-0.33144041,303.87,PRDM15,PR/SET domain 15
4514,4.89E-01,1.77E-01,0.2575,1.3504121,0.34770385,62929.68,COX3,cytochrome c oxidase subunit III
54897,4.89E-01,1.77E-01,0.4113,-1.3498909,-0.55514335,1237.97,CASZ1,castor zinc finger 1
85465,4.89E-01,1.77E-01,0.2441,-1.3501134,-0.32951075,1285.36,SELENOI,selenoprotein I
51151,4.89E-01,1.77E-01,0.7534,-1.3498386,-1.01701553,24.2,SLC45A2,solute carrier family 45 member 2
388242,4.89E-01,1.77E-01,0.3756,-1.349797,-0.50703021,22.91,LOC388242,SAGA complex associated factor 29 pseudogene
10893,4.89E-01,1.77E-01,0.5529,1.3499647,0.74643646,768.63,MMP24,matrix metallopeptidase 24
78995,4.89E-01,1.77E-01,0.3173,-1.3496146,-0.42821646,118.96,HROB,homologous recombination factor with OB-fold
22924,4.90E-01,1.77E-01,0.2534,1.3487438,0.34180068,941.92,MAPRE3,microtubule associated protein RP/EB family member 3
6195,4.90E-01,1.78E-01,0.3599,-1.3480093,-0.4851538,338.85,RPS6KA1,ribosomal protein S6 kinase A1
4052,4.90E-01,1.78E-01,0.4689,1.3477279,0.63201059,2306.23,LTBP1,latent transforming growth factor beta binding protein 1
10039,4.90E-01,1.78E-01,0.2905,1.3476004,0.3915276,60.07,PARP3,poly(ADP-ribose) polymerase family member 3
10817,4.90E-01,1.78E-01,0.2861,1.3477109,0.38557812,228.07,FRS3,fibroblast growth factor receptor substrate 3
57210,4.90E-01,1.78E-01,0.3198,1.3477973,0.4309835,470.75,SLC45A4,solute carrier family 45 member 4
51280,4.90E-01,1.78E-01,0.2568,1.3482873,0.34622834,3238.33,GOLM1,golgi membrane protein 1
7108,4.90E-01,1.78E-01,0.4564,1.3483359,0.61537458,936.2,TM7SF2,transmembrane 7 superfamily member 2
105370902,4.90E-01,1.78E-01,0.3318,1.347997,0.44722988,39.64,LOC105370902,uncharacterized LOC105370902
409,4.90E-01,1.78E-01,0.3449,-1.3476434,-0.46477839,630.97,ARRB2,arrestin beta 2
6668,4.90E-01,1.78E-01,0.1658,-1.3481147,-0.22345268,452.3,SP2,Sp2 transcription factor
11338,4.90E-01,1.78E-01,0.1636,-1.3481476,-0.22059856,3121.89,U2AF2,U2 small nuclear RNA auxiliary factor 2
4176,4.90E-01,1.78E-01,0.3924,-1.3474435,-0.52873565,2718.95,MCM7,minichromosome maintenance complex component 7
116966,4.90E-01,1.78E-01,0.4304,-1.3472565,-0.57987139,626.67,WDR17,WD repeat domain 17
79809,4.90E-01,1.78E-01,0.3242,-1.3469062,-0.43661078,545.33,TTC21B,tetratricopeptide repeat domain 21B
440345,4.90E-01,1.78E-01,0.2236,1.3468845,0.30121489,298.27,NPIPB4,nuclear pore complex interacting protein family member B4
7424,4.90E-01,1.78E-01,0.4871,1.3467158,0.65595625,118.47,VEGFC,vascular endothelial growth factor C
4745,4.90E-01,1.78E-01,0.4824,1.3467645,0.64965438,319.22,NELL1,neural EGFL like 1
55356,4.90E-01,1.78E-01,0.3176,1.3465011,0.42763934,118.26,SLC22A15,solute carrier family 22 member 15
105377763,4.90E-01,1.78E-01,0.3865,1.346433,0.52046212,21.48,LOC105377763,uncharacterized LOC105377763
58487,4.90E-01,1.78E-01,0.254,-1.3463906,-0.34192918,2300.88,CREBZF,CREB/ATF bZIP transcription factor
60682,4.90E-01,1.78E-01,0.2305,-1.3459451,-0.31021366,910.48,SMAP1,small ArfGAP 1
4150,4.90E-01,1.78E-01,0.2496,-1.3459916,-0.33600746,4297.34,MAZ,MYC associated zinc finger protein
2057,4.90E-01,1.78E-01,0.3668,-1.3460282,-0.49367979,235.32,EPOR,erythropoietin receptor
100287177,4.90E-01,1.78E-01,0.3542,-1.3459319,-0.47668353,50.08,EML2-AS1,EML2 antisense RNA 1
4603,4.91E-01,1.79E-01,0.4323,-1.3453814,-0.58166171,148.87,MYBL1,MYB proto-oncogene like 1
51440,4.91E-01,1.79E-01,0.7448,1.3451383,1.00181127,250.32,HPCAL4,hippocalcin like 4
102725509,4.91E-01,1.79E-01,0.7417,1.3450819,0.99768792,10.84,LINC01232,long intergenic non-protein coding RNA 1232
339290,4.91E-01,1.79E-01,0.2584,1.3451593,0.34754417,655.43,LINC00667,long intergenic non-protein coding RNA 667
63931,4.91E-01,1.79E-01,0.1687,1.3444739,0.22683011,400.44,MRPS14,mitochondrial ribosomal protein S14
653269,4.91E-01,1.79E-01,0.7297,-1.3445809,-0.98114168,19.15,POTEI,POTE ankyrin domain family member I
25886,4.91E-01,1.79E-01,0.3267,-1.3446473,-0.43925926,213.81,POC1A,POC1 centriolar protein A
90987,4.91E-01,1.79E-01,0.1492,1.3444425,0.20056458,765.42,ZNF251,zinc finger protein 251
221060,4.91E-01,1.79E-01,0.6159,1.344666,0.82817228,16.27,RPP38-DT,RPP38 divergent transcript
110006322,4.91E-01,1.79E-01,0.2554,1.344524,0.34338566,2657.06,PKD1P5-LOC105376752,PKD1P5-LOC105376752 readthrough
107985263,4.91E-01,1.79E-01,0.4597,-1.3442701,-0.6179563,38.25,LOC107985263,
1209,4.91E-01,1.79E-01,0.3131,1.3440797,0.4208136,1883.83,CLPTM1,CLPTM1 regulator of GABA type A receptor forward trafficking
23310,4.91E-01,1.79E-01,0.277,-1.3438492,-0.37224015,1292.27,NCAPD3,non-SMC condensin II complex subunit D3
51256,4.91E-01,1.79E-01,0.1853,-1.3435967,-0.24897947,137.64,TBC1D7,TBC1 domain family member 7
6498,4.91E-01,1.79E-01,0.3632,1.3434051,0.48790235,1946.68,SKIL,SKI like proto-oncogene
440423,4.91E-01,1.79E-01,0.1519,1.3434602,0.20409048,486.13,SUZ12P1,SUZ12 pseudogene 1
6810,4.92E-01,1.79E-01,0.204,1.3431891,0.27405854,438.94,STX4,syntaxin 4
3070,4.92E-01,1.79E-01,0.4412,-1.3429708,-0.59249255,981.55,HELLS,"helicase, lymphoid specific"
57464,4.92E-01,1.79E-01,0.6102,1.3427712,0.81934966,142.25,STRIP2,striatin interacting protein 2
91445,4.92E-01,1.79E-01,0.146,1.3424169,0.19604676,677.79,RNF185,ring finger protein 185
64858,4.92E-01,1.80E-01,0.1871,1.3421273,0.25109501,270.74,DCLRE1B,DNA cross-link repair 1B
56548,4.92E-01,1.80E-01,0.451,1.3418366,0.60522858,91.08,CHST7,carbohydrate sulfotransferase 7
54891,4.92E-01,1.80E-01,0.2966,-1.3412264,-0.39784534,847.92,INO80D,INO80 complex subunit D
51185,4.92E-01,1.80E-01,0.1591,-1.3410898,-0.21332759,573,CRBN,cereblon
101928529,4.92E-01,1.80E-01,0.3872,1.3412109,0.51933559,18.03,LOC101928529,uncharacterized LOC101928529
961,4.92E-01,1.80E-01,0.2605,-1.3410037,-0.34926975,4250.86,CD47,CD47 molecule
138050,4.92E-01,1.80E-01,0.2834,1.3410836,0.3800294,1083.4,HGSNAT,heparan-alpha-glucosaminide N-acetyltransferase
158358,4.92E-01,1.80E-01,0.2347,1.3413779,0.31485721,769.55,KIAA2026,KIAA2026
387640,4.92E-01,1.80E-01,0.5631,-1.341527,-0.75547389,1955.58,SKIDA1,SKI/DACH domain containing 1
22943,4.92E-01,1.80E-01,0.5915,1.3416163,0.79350274,20.2,DKK1,dickkopf WNT signaling pathway inhibitor 1
339044,4.92E-01,1.80E-01,0.278,1.3411133,0.37285543,3912.45,PKD1P1,"polycystin 1, transient receptor potential channel interacting pseudogene 1"
112267939,4.93E-01,1.80E-01,0.4667,-1.340488,-0.62559905,18.76,LOC112267939,
101929285,4.93E-01,1.80E-01,0.4546,1.3404808,0.60936658,121.76,LOC101929285,uncharacterized LOC101929285
22884,4.93E-01,1.80E-01,0.1411,-1.3404003,-0.18913502,870.6,WDR37,WD repeat domain 37
649446,4.93E-01,1.80E-01,0.5309,1.3398588,0.71138323,72.98,DLGAP1-AS1,DLGAP1 antisense RNA 1
26227,4.93E-01,1.80E-01,0.2497,-1.339485,-0.33443681,3620.09,PHGDH,phosphoglycerate dehydrogenase
55589,4.93E-01,1.81E-01,0.2555,-1.3388123,-0.34203911,455.03,BMP2K,BMP2 inducible kinase
92014,4.93E-01,1.81E-01,0.2809,-1.3385609,-0.37594549,269.97,SLC25A51,solute carrier family 25 member 51
54187,4.93E-01,1.81E-01,0.2838,1.3388307,0.37989577,256.2,NANS,N-acetylneuraminate synthase
64115,4.93E-01,1.81E-01,0.707,1.3387485,0.94654552,24.49,VSIR,V-set immunoregulatory receptor
11056,4.93E-01,1.81E-01,0.3297,1.3391433,0.441558,538.81,DDX52,DExD-box helicase 52
5881,4.93E-01,1.81E-01,0.2766,-1.3384868,-0.37017788,614.38,RAC3,Rac family small GTPase 3
4701,4.93E-01,1.81E-01,0.3069,-1.3392082,-0.41097389,496.64,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7
57693,4.93E-01,1.81E-01,0.149,-1.3385505,-0.19938313,745.06,ZNF317,zinc finger protein 317
101927117,4.93E-01,1.81E-01,0.186,-1.3387863,-0.24901068,432.61,PLCG1-AS1,PLCG1 antisense RNA 1
1826,4.93E-01,1.81E-01,0.9921,-1.338682,-1.32809468,40.8,DSCAM,DS cell adhesion molecule
9215,4.93E-01,1.81E-01,0.3027,1.3386753,0.40516246,1443.69,LARGE1,LARGE xylosyl- and glucuronyltransferase 1
100101478,4.93E-01,1.81E-01,0.4318,-1.3385462,-0.57795247,96.89,H2BW3P,"H2B.W histone 3, pseudogene"
375607,4.93E-01,1.81E-01,0.6042,-1.3383126,-0.80856458,101.99,NAT16,N-acetyltransferase 16 (putative)
619383,4.93E-01,1.81E-01,0.3787,-1.3383552,-0.50689248,49.31,SCARNA9,small Cajal body-specific RNA 9
56262,4.94E-01,1.81E-01,0.164,-1.3381883,-0.21948246,1056.82,LRRC8A,leucine rich repeat containing 8 VRAC subunit A
26054,4.94E-01,1.81E-01,0.2183,1.3377984,0.29201533,1404.5,SENP6,SUMO specific peptidase 6
102723534,4.94E-01,1.81E-01,0.5274,-1.337666,-0.70545122,69.11,LOC102723534,HECT and RLD domain containing E3 ubiquitin protein ligase 2 pseudogene
100131176,4.94E-01,1.81E-01,0.7484,1.3374936,1.00092254,17.27,WDR86-AS1,WDR86 antisense RNA 1
51434,4.94E-01,1.81E-01,0.1611,-1.3374917,-0.21545668,802.15,ANAPC7,anaphase promoting complex subunit 7
115416,4.94E-01,1.81E-01,0.275,-1.3372115,-0.36775746,720.53,MALSU1,mitochondrial assembly of ribosomal large subunit 1
9715,4.94E-01,1.81E-01,0.3753,1.3372149,0.50184753,1085.06,FAM131B,family with sequence similarity 131 member B
100288346,4.94E-01,1.81E-01,0.541,1.3373597,0.72355214,516.24,NCAM1-AS1,NCAM1 antisense RNA1
55876,4.94E-01,1.81E-01,0.3212,-1.3369449,-0.42939328,339.67,GSDMB,gasdermin B
84062,4.94E-01,1.81E-01,0.2303,1.3368084,0.3078013,201.81,DTNBP1,dystrobrevin binding protein 1
27158,4.94E-01,1.81E-01,0.1686,1.336564,0.22536012,885.1,NDOR1,NADPH dependent diflavin oxidoreductase 1
107987181,4.94E-01,1.81E-01,0.4184,1.3366286,0.55919403,23.29,LOC107987181,
112268127,4.94E-01,1.81E-01,0.6774,1.3364063,0.90522933,9.75,LOC112268127,uncharacterized LOC112268127
163782,4.94E-01,1.82E-01,0.8474,1.3361005,1.13216461,349.49,KANK4,KN motif and ankyrin repeat domains 4
7520,4.94E-01,1.82E-01,0.1827,-1.3360188,-0.24411059,6206.02,XRCC5,X-ray repair cross complementing 5
7701,4.94E-01,1.82E-01,0.1669,1.336111,0.22300027,716.67,ZNF142,zinc finger protein 142
113189,4.94E-01,1.82E-01,0.4444,1.3359704,0.59376099,380.8,CHST14,carbohydrate sulfotransferase 14
23682,4.94E-01,1.82E-01,0.5398,1.3358816,0.72116257,64.96,RAB38,"RAB38, member RAS oncogene family"
107985721,4.95E-01,1.82E-01,0.6357,1.3349049,0.84854654,12.46,LOC107985721,
285847,4.95E-01,1.82E-01,0.4399,1.3349718,0.58730931,16.98,LOC285847,uncharacterized LOC285847
6785,4.95E-01,1.82E-01,0.1816,-1.334991,-0.24244487,568,ELOVL4,ELOVL fatty acid elongase 4
10898,4.95E-01,1.82E-01,0.2031,-1.3349403,-0.27108339,877.6,CPSF4,cleavage and polyadenylation specific factor 4
79048,4.95E-01,1.82E-01,0.268,-1.3352732,-0.3577903,1533.65,SECISBP2,SECIS binding protein 2
105370751,4.95E-01,1.82E-01,0.6826,-1.3349522,-0.91129613,28.93,LOC105370751,uncharacterized LOC105370751
100996724,4.95E-01,1.82E-01,0.2458,-1.3345704,-0.32797454,543.49,PDE4DIPP2,PDE4DIP pseudogene 2
107984126,4.95E-01,1.82E-01,0.5049,1.3345099,0.67376348,11.42,LOC107984126,zinc finger protein 658B-like
9537,4.95E-01,1.82E-01,0.2741,1.3345639,0.36584725,1837.51,TP53I11,tumor protein p53 inducible protein 11
266727,4.95E-01,1.82E-01,0.373,1.3342942,0.4976987,2038.87,MDGA1,MAM domain containing glycosylphosphatidylinositol anchor 1
693175,4.95E-01,1.82E-01,0.6024,-1.3342091,-0.80377344,12.26,MIR590,microRNA 590
102724351,4.95E-01,1.82E-01,0.5214,-1.3342608,-0.69572311,13.26,LOC102724351,uncharacterized LOC102724351
493913,4.95E-01,1.82E-01,0.8904,1.333471,1.18726229,175.78,PAPPA-AS1,PAPPA antisense RNA 1
6157,4.95E-01,1.82E-01,0.2736,-1.3336372,-0.36490443,9279.51,RPL27A,ribosomal protein L27a
1203,4.95E-01,1.82E-01,0.3158,1.3337294,0.42121918,453.9,CLN5,CLN5 intracellular trafficking protein
57594,4.95E-01,1.82E-01,0.3976,1.3334985,0.53024901,206.32,HOMEZ,homeobox and leucine zipper encoding
64927,4.95E-01,1.82E-01,0.2213,-1.3335151,-0.29515009,363.49,TTC23,tetratricopeptide repeat domain 23
100192386,4.95E-01,1.82E-01,0.7443,-1.3338289,-0.99274459,214.01,FLJ16779,uncharacterized LOC100192386
7132,4.95E-01,1.82E-01,0.3039,1.3332118,0.40512553,1029.47,TNFRSF1A,TNF receptor superfamily member 1A
89832,4.95E-01,1.82E-01,0.474,-1.3331438,-0.63188715,121.6,CHRFAM7A,CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion
57689,4.96E-01,1.83E-01,0.4575,1.3328944,0.60975862,541.21,LRRC4C,leucine rich repeat containing 4C
105372244,4.96E-01,1.83E-01,0.5993,1.3326193,0.79861002,76.09,LOC105372244,uncharacterized LOC105372244
7297,4.96E-01,1.83E-01,0.2371,1.332257,0.31584391,1339.74,TYK2,tyrosine kinase 2
152273,4.96E-01,1.83E-01,0.7624,1.3314622,1.01513694,533.3,FGD5,"FYVE, RhoGEF and PH domain containing 5"
23321,4.96E-01,1.83E-01,0.3331,-1.3317908,-0.44362741,5053.93,TRIM2,tripartite motif containing 2
221833,4.96E-01,1.83E-01,0.6407,-1.331716,-0.85319811,110.52,SP8,Sp8 transcription factor
26986,4.96E-01,1.83E-01,0.2423,-1.3315366,-0.32269293,18020.14,PABPC1,poly(A) binding protein cytoplasmic 1
3371,4.96E-01,1.83E-01,0.6099,1.3317593,0.81219629,2097.28,TNC,tenascin C
2113,4.96E-01,1.83E-01,0.4987,1.3315837,0.66411481,234.07,ETS1,"ETS proto-oncogene 1, transcription factor"
3770,4.96E-01,1.83E-01,0.2413,-1.3316304,-0.32129138,92.07,KCNJ14,potassium inwardly rectifying channel subfamily J member 14
497258,4.96E-01,1.83E-01,0.4112,1.3310006,0.54731382,56.99,BDNF-AS,BDNF antisense RNA
3508,4.96E-01,1.83E-01,0.1551,-1.3309184,-0.20638372,404.74,IGHMBP2,immunoglobulin mu DNA binding protein 2
105369547,4.96E-01,1.83E-01,0.6397,1.3310784,0.85146006,9.05,CCDC15-DT,CCDC15 divergent transcript
283860,4.96E-01,1.83E-01,0.7665,1.330944,1.02022543,9.56,LINC00304,long intergenic non-protein coding RNA 304
64981,4.96E-01,1.83E-01,0.1791,-1.3307783,-0.23838364,283.3,MRPL34,mitochondrial ribosomal protein L34
57710,4.97E-01,1.84E-01,0.3954,1.3300501,0.52588757,60.55,KIAA1614,KIAA1614
5189,4.97E-01,1.83E-01,0.2199,-1.3303458,-0.29260132,577.12,PEX1,peroxisomal biogenesis factor 1
5803,4.97E-01,1.84E-01,0.8273,-1.3299564,-1.10023211,4340.83,PTPRZ1,protein tyrosine phosphatase receptor type Z1
2731,4.97E-01,1.83E-01,0.4579,-1.3305298,-0.60925738,720.44,GLDC,glycine decarboxylase
103611081,4.97E-01,1.84E-01,0.2714,1.3298239,0.36089565,90.52,LOC103611081,replaced by ID 399979
9899,4.97E-01,1.84E-01,0.8503,1.3299722,1.13084291,21.45,SV2B,synaptic vesicle glycoprotein 2B
56963,4.97E-01,1.84E-01,0.7469,-1.3298462,-0.99328701,2600.34,RGMA,repulsive guidance molecule BMP co-receptor a
5531,4.97E-01,1.84E-01,0.161,1.3298547,0.21406444,1379.64,PPP4C,protein phosphatase 4 catalytic subunit
55544,4.97E-01,1.83E-01,0.2756,-1.3303765,-0.36669111,635.66,RBM38,RNA binding motif protein 38
27316,4.97E-01,1.84E-01,0.3071,-1.3299792,-0.40840135,6073.23,RBMX,RNA binding motif protein X-linked
25962,4.97E-01,1.84E-01,0.1637,-1.3296534,-0.2177078,1235.92,VIRMA,vir like m6A methyltransferase associated
2023,4.97E-01,1.84E-01,0.1731,-1.3293612,-0.23009504,15612.1,ENO1,enolase 1
51252,4.97E-01,1.84E-01,0.6606,-1.3292175,-0.87809417,10.85,FAM178B,family with sequence similarity 178 member B
